Unnamed: 0,Time,Athletes,Meet,Meet Date
,1:50.45,"Nguyen, Maddaus, Dalla Betta, Olowu",Midwest Conference Indoor Championships,"Feb 22, 2019"
,1:51.32,"Nguyen, Maddaus, Dalla Betta, Olowu",2019 Darren Young Indoor Invitational,"Feb 9, 2019"
,1:55.32,"Nguyen, Dalla Betta, Maddaus, Oluwu",2019 Grinnell Indoor Invitational,"Jan 26, 2019"
,1:57.16,"Nguyen, Maddaus, Dalla Betta, Olowu",Luther Alumni Meet,"Feb 2, 2019"
,1:58.62,"Dalla Betta, McCabe, Oluwu, Soderberg",Hilltop Invitational,"Jan 19, 2019"
,1:59.79,"Holtzman, McCabe, Martin, Tesar",2019 Grinnell Indoor Invitational,"Jan 26, 2019"
,2:00.68,"Pellisslier Llo, Maddaus, Tesar, Nguyen",Hilltop Invitational,"Jan 19, 2019"
,2:01.49,"Soderberg, Martin, McCabe, Tesar",Luther Alumni Meet,"Feb 2, 2019"
