Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 2008 (Saturday)",1:00 p.m.,Away,University of St. Thomas,"St. Paul, MN",,,"L,10-35",Recap
"September 13, 2008 (Saturday)",6:00 p.m.,Home,Crown College,Macalester Stadium,,,"W,17-7",Recap
"September 20, 2008 (Saturday)",1:00 p.m.,Home,Maranatha Baptist  University,Macalester Stadium,,,"W,28-14",Recap
"September 27, 2008 (Saturday)",1:00 p.m.,Away,Carleton College,"Northfield, MN",,,"L,13-33",Recap
"October 4, 2008 (Saturday)",6:00 p.m.,Home,University of Northwestern (MN),Macalester Stadium,,,"L,13-49",Recap
"October 11, 2008 (Saturday)",1:30 p.m.,Home,College of St. Scholastica,Macalester Stadium,,,"W,27-21(ot)",Recap
"October 18, 2008 (Saturday)",12:00 noon,Away,University of Chicago,"Chicago, IL",,,"L,6-24",Recap
"October 25, 2008 (Saturday)",1:00 p.m.,Away,Martin Luther College,"New Ulm, MN",,,"L,14-24",Recap
"October 31, 2008 (Friday)",12:30 p.m.,Neutral,University of Minnesota Morris,"Minneapolis, MN/ Metrodome",,,"W,25-0",Recap
"November 8, 2008 (Saturday)",1:00 p.m.,Away,Hamline University,"St. Paul, MN",,,"L,7-52",Recap
