Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 12, 2022 (Saturday)",8 AM (ET),Neutral,La Roche,"Auburndale, FL",,,RussMatt Invitational,"W,8-05 inn.",Box ScoreRecap
"March 13, 2022 (Sunday)",4:30 PM (ET),Neutral,Simpson College,"Auburndale, FL",,,RussMatt Invitational,"L,1-37 inn.",Box ScoreRecap
"March 13, 2022 (Sunday)",6:30 PM (ET),Neutral,Simpson College,"Auburndale, FL",,,RussMatt Invitational,"L,0-37 inn.",Box ScoreRecap
"March 14, 2022 (Monday)",9:45 AM (ET),Neutral,Spalding University (Ky.),"Auburndale, FL",,,RussMatt Invitational,"W,10-8",Box ScoreRecap
"March 15, 2022 (Tuesday)",9:30 AM (ET),Neutral,University of Wisconsin-La Crosse,"Auburndale, FL",,,RussMatt Invitational,"L,2-7",Box ScoreRecap
"March 17, 2022 (Thursday)",1:15 PM (ET),Neutral,Oswego State,"Auburndale, FL",,,RussMatt Invitational,"L,4-9",Box ScoreRecap
"March 18, 2022 (Friday)",1 PM (ET),Neutral,Augustana College (IL),"Auburndale, FL",,,RussMatt Invitational,"L,11-1311 inn.",Box ScoreRecap
"March 18, 2022 (Friday)",4:30 PM (ET),Neutral,Muhlenberg,"Auburndale, FL",,,RussMatt Invitational,"W,14-37 inn.",Box ScoreRecap
"March 19, 2022 (Saturday)",10:30 AM (ET),Neutral,Washington and Jefferson,"Auburndale, FL",,,RussMatt Invitational,"W,9-78 inn.",Box ScoreRecap
"March 19, 2022 (Saturday)",12:30 PM (ET),Neutral,Washington and Jefferson,"Auburndale, FL",,,RussMatt Invitational,"L,2-5",Box ScoreRecap
"March 23, 2022 (Wednesday)",3 PM,Home,Edgewood College,"Beloit, WI/The Ballpark at Strong Stadium",,,,Rescheduled to 4/7,
"March 27, 2022 (Sunday)",3 PM,Away,Grinnell College,"Grinnell, IA",,,,"L,3-10",Box ScoreRecap
"March 28, 2022 (Monday)",12 PM,Away,Grinnell College,"Grinnell, IA",,,,"W,5-3",Box ScoreRecap
"March 28, 2022 (Monday)",3 PM,Away,Grinnell College,"Grinnell, IA",,,,"W,13-2",Box ScoreRecap
"March 29, 2022 (Tuesday)",1 PM,Away,University of Chicago,"Chicago, IL",,,,Postponed,
"March 29, 2022 (Tuesday)",4 PM,Away,University of Chicago,"Chicago, IL",,,,Postponed,
"April 1, 2022 (Friday)",3:30 PM,Home,Knox College,"Beloit, WI/The Ballpark at Strong Stadium",,,,"W,11-7",Box ScoreRecap
"April 3, 2022 (Sunday)",12 PM,Away,Knox College,"Galesburg, IL",,,,"L,4-5",Box ScoreRecap
"April 3, 2022 (Sunday)",3 PM,Away,Knox College,"Galesburg, IL",,,,"W,14-47 inn.",Box ScoreRecap
"April 6, 2022 (Wednesday)",1 PM,Home,University of Chicago,"Beloit, WI/The Ballpark at Strong Stadium",,,,"L,7-15",Box ScoreRecap
"April 6, 2022 (Wednesday)",4 PM,Home,University of Chicago,"Beloit, WI/The Ballpark at Strong Stadium",,,,"W,8-4",Box ScoreRecap
"April 7, 2022 (Thursday)",3 PM,Home,Edgewood College,"Beloit, WI/The Ballpark at Strong Stadium",,,,Postponed to 4/26,
"April 9, 2022 (Saturday)",12 PM,Away,Monmouth College,"Monmouth, IL",,,,"W,5-0",Box ScoreRecap
"April 9, 2022 (Saturday)",3 PM,Away,Monmouth College,"Monmouth, IL",,,,"L,5-6",Box ScoreRecap
"April 10, 2022 (Sunday)",1 PM,Home,Monmouth College,"Beloit, WI/The Ballpark at Strong Stadium",,,,"W,14-48 inn.",Box ScoreRecap
"April 12, 2022 (Tuesday)",3 PM,Away,University of Chicago,"Chicago, IL",,,,"L,2-5",Box ScoreRecap
"April 14, 2022 (Thursday)",1 PM,Home,Ripon College,"Beloit, WI/The Ballpark at Strong Stadium",,,,"W,10-810 inn.",Box ScoreRecap
"April 14, 2022 (Thursday)",4 PM,Home,Ripon College,"Beloit, WI/The Ballpark at Strong Stadium",,,,"L,4-158 inn.",Box ScoreRecap
"April 16, 2022 (Saturday)",3 PM,Away,Ripon College,"Ripon, WI",,,,"W,9-6",Box ScoreRecap
"April 19, 2022 (Tuesday)",1 PM,Away,Lawrence University,"Appleton, WI",,,,"L,0-5",Box ScoreRecap
"April 19, 2022 (Tuesday)",4 PM,Away,Lawrence University,"Appleton, WI",,,,"L,7-13",Box ScoreRecap
"April 21, 2022 (Thursday)",6 PM,Neutral,Rockford University,"Loves Park, IL/Rivets Stadium",,,,"L,5-613 inn.",Box ScoreRecap
"April 23, 2022 (Saturday)",12 PM,Home,Wheaton College (Ill.),"Beloit, WI/The Ballpark at Strong Stadium",,,,"L,5-12",Box ScoreRecap
"April 23, 2022 (Saturday)",3 PM,Home,Wheaton College (Ill.),"Beloit, WI/The Ballpark at Strong Stadium",,,,"L,7-15",Box ScoreRecap
"April 26, 2022 (Tuesday)",3 PM,Home,Edgewood College,"Beloit, WI/The Ballpark at Strong Stadium",,,,"L,4-10",Box ScoreRecap
"April 27, 2022 (Wednesday)",1 PM,Home,Lawrence University,"Beloit, WI/The Ballpark at Strong Stadium",,,,"W,17-9",Box ScoreRecap
"April 30, 2022 (Saturday)",12 PM,Home,Cornell College,"Beloit, WI/The Ballpark at Strong Stadium",,,,Postponed,
"April 30, 2022 (Saturday)",3 PM,Home,Cornell College,"Beloit, WI/The Ballpark at Strong Stadium",,,,Postponed,
"May 1, 2022 (Sunday)",12 Pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,5-9",Box ScoreRecap
"May 1, 2022 (Sunday)",3 PM,Away,Cornell College,"Mount Vernon, IA",,,,"W,7-4",Box ScoreRecap
"May 3, 2022 (Tuesday)",6 PM,Neutral,Rockford University,"Beloit, WI/ABC Supply Stadium",,,,"L,0-3",Box ScoreRecap
"May 4, 2022 (Wednesday)",6 PM,Neutral,Cornell College,"Beloit, Wis./ABC Supply Stadium",,,,"L,3-5",Box ScoreRecap
"May 7, 2022 (Saturday)",1 PM,Away,Illinois College,"Jacksonville, IL",,,,"L,2-310 inn.",Box ScoreRecap
"May 7, 2022 (Saturday)",4 PM,Away,Illinois College,"Jacksonville, IL",,,,"W,9-5",Box ScoreRecap
"May 8, 2022 (Sunday)",11 AM,Away,Illinois College,"Jacksonville, IL",,,,"L,6-8",Box ScoreRecap
