#,Player,ERA,WHIP,W-L,APP-GS,CG,SHO,SV,IP,H,R,ER,BB,SO,2B,3B,HR,AB,B/AVG,WP,HBP,BK,SFA,SHA,Bio Link
19.0,"O'Bryan, Maddy 19O'Bryan, Maddy",0.0,1.09,2-0,3-2,0,0-2,0,11.0,7,0,0,5,3,0,0,0,36,0.194,1,0,0,0,0,View Bio
14.0,"Trani, Emma 14Trani, Emma",0.0,0.5,0-0,2-0,0,0-0,0,4.0,2,0,0,0,2,0,0,0,14,0.143,0,0,0,0,0,View Bio
8.0,"Kohler, Lane 8Kohler, Lane",1.4,1.6,0-0,4-2,0,0-1,1,5.0,5,3,1,3,2,0,0,1,20,0.25,2,0,0,0,0,View Bio
15.0,"Hartman, Christin 15Hartman, Christin",1.54,1.1,7-1,8-8,5,4-0,0,41.0,42,11,9,3,24,10,0,1,155,0.271,0,2,0,1,5,View Bio
11.0,"Vermeulen, Kathryn 11Vermeulen, Kathryn",2.4,1.46,6-0,8-4,3,1-2,1,35.0,42,12,12,9,27,6,0,2,139,0.302,3,3,0,0,3,View Bio
,Totals,1.6,1.23,15-1,25-16,8,8,2,96.0,98,26,22,20,58,16,0,4,364,0.269,6,5,0,1,8,
,Opponents,8.11,2.51,1-15,30-16,7,1,0,90.2,163,127,105,63,59,28,6,4,431,0.378,21,12,0,8,2,
