Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2022 (Friday)",3 pm,Home,Wis.-La Crosse,,,,"W,3-0",Box ScoreRecap
"September 2, 2022 (Friday)",7 pm,Home,Whitworth,,,,"L,2-3",Box ScoreRecap
"September 3, 2022 (Saturday)",10 am,Home,St. Olaf,,,,"W,3-2",Recap
"September 3, 2022 (Saturday)",3 pm,Home,Aurora,,,,"L,1-3",Box ScoreRecap
"September 6, 2022 (Tuesday)",7 pm,Home,Ill. Wesleyan,,,,"W,3-0",Box ScoreRecap
"September 9, 2022 (Friday)",3 pm,Neutral,Whitworth,"Lexington, KY",,,"L,1-3",Box ScoreRecap
"September 9, 2022 (Friday)",7 pm,Away,Transylvania,,,,"L,0-3",Box ScoreRecap
"September 10, 2022 (Saturday)",12 pm,Neutral,Sewanee,"Lexington, KY",,,"W,3-0",Box ScoreRecap
"September 10, 2022 (Saturday)",2 pm,Neutral,Saint Benedict,"Lexington, KY",,,"W,3-0",Box ScoreRecapLive stats
"September 14, 2022 (Wednesday)",7 pm,Away,#9 Hope,,,,"L,1-3",Box ScoreRecap
"September 17, 2022 (Saturday)",2 pm,Neutral,Rochester (N.Y.),"St. Louis, MO",,,"W,3-0",Box ScoreRecap
"September 17, 2022 (Saturday)",4 pm,Neutral,Case Western Reserve,"St. Louis, MO",,,"W,3-0",Box ScoreRecap
"September 18, 2022 (Sunday)",12 pm,Neutral,#4 Emory,"St. Louis, Mo.",,,"W,3-0",Box ScoreRecap
"September 21, 2022 (Wednesday)",6 pm,Home,#5 Calvin,,,,"W,3-2",Box ScoreRecap
"September 23, 2022 (Friday)",2 pm,Neutral,Wis.-Oshkosh,"Chicago, Ill.",,,"L,2-3",Box ScoreRecap
"September 23, 2022 (Friday)",4:30 pm,Away,North Park,,,,"L,1-3",Box ScoreRecap
"October 2, 2022 (Sunday)",11 am,Neutral,New York U.,"Pittsburgh, Pa.",,,"L,1-3",Box ScoreRecapCustom link
"October 2, 2022 (Sunday)",1 pm,Neutral,Brandeis,"Pittsburgh, Pa.",,,"W,3-0",Box ScoreRecapCustom link
"October 6, 2022 (Thursday)",7:15 pm,Home,Carthage,,,,"W,3-2",Box ScoreRecap
"October 8, 2022 (Saturday)",10 am,Away,Elmhurst,,,,"W,3-2",Box ScoreRecap
"October 8, 2022 (Saturday)",12 pm,Neutral,Wis.-Eau Claire,"Elmhurst, Ill.",,,"L,0-3",Box ScoreRecap
"October 12, 2022 (Wednesday)",7 pm,Home,#9 Wis.-Whitewater,,,,"W,3-2",Box ScoreRecap
"October 16, 2022 (Sunday)",12 pm,Neutral,#4 Washington-St. Louis,"Rochester, NY",,,"L,0-3",Box ScoreRecap
"October 16, 2022 (Sunday)",2 pm,Neutral,Carnegie Mellon,"Rochester, NY",,,"W,3-1",Box ScoreRecap
"October 21, 2022 (Friday)",7 pm,Home,Millikin,,,,"L,1-3",Box ScoreRecap
"October 22, 2022 (Saturday)",1 pm,Home,North Central (Ill.),,,,"W,3-0",Box ScoreRecap
"October 29, 2022 (Saturday)",3:35 pm,Neutral,Marietta,"Ada, Ohio",,,"W,3-1",Recap
"October 29, 2022 (Saturday)",5:50 pm,Away,Ohio Northern,,,,"W,3-1",Box ScoreRecap
"November 4, 2022 (Friday)",2 pm,Neutral,Carnegie Mellon,"Brooklyn, NY",,,"L,2-3",Box ScoreRecapCustom link
"November 4, 2022 (Friday)",6 pm,Neutral,Rochester (N.Y.),"Brooklyn, NY",,,"W,3-0",Box ScoreRecapCustom link
"November 5, 2022 (Saturday)",10 am,Neutral,Case Western Reserve,"Brooklyn, NY",,,"W,3-2",Box ScoreRecapCustom link
"November 10, 2022 (Thursday)",12:30 pm,Neutral,Texas Lutheran,"Claremont, Calif.",,,"W,3-2",Box ScoreCustom link
"November 11, 2022 (Friday)",4:30 pm,Neutral,Trinity (Tex.),"Claremont, CA",,,"L,0-3",Box ScoreRecapCustom link
