Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 20, 2006 (Monday)",,Neutral,Principia College,"Ft. Pierce, FL",,,,"W,5-4",
"March 20, 2006 (Monday)",,Neutral,Principia College,"Ft. Pierce, FL",,,,"W,8-0",
"March 21, 2006 (Tuesday)",,Neutral,Principia College,"Ft. Pierce, FL",,,,"W,19-8",
"March 21, 2006 (Tuesday)",,Neutral,SUNY New Paltz,"Ft. Pierce, FL",,,,"L,6-8",
"March 22, 2006 (Wednesday)",,Neutral,Earlham College,"Ft. Pierce, FL",,,,"W,4-1",
"March 22, 2006 (Wednesday)",,Neutral,Earlham College,"Ft. Pierce, FL",,,,"L,1-4",
"March 23, 2006 (Thursday)",,Neutral,SUNY New Paltz,"Fort Pierce, FL",,,,"L,6-7",
"March 26, 2006 (Sunday)",,Neutral,Northwood University,"Ft. Pierce, FL",,,,"W,4-3",
"March 27, 2006 (Monday)",,Neutral,St. Thomas Univ.,"Miami Gardens, Fla.",,,,"L,2-7",
"March 31, 2006 (Friday)",,Home,SIMPSON COLLEGE,"Grinnell, Iowa",,,,"L,6-27",
"April 1, 2006 (Saturday)",,Away,Monmouth College,"Monmouth, Illinois",,,,"L,1-2",
"April 1, 2006 (Saturday)",,Away,Monmouth College,"Monmouth, Illinois",,,,"L,1-3",
"April 8, 2006 (Saturday)",,Home,KNOX COLLEGE,"Grinnell, Iowa",,,,"W,3-1",
"April 8, 2006 (Saturday)",,Home,KNOX COLLEGE,"Grinnell, Iowa",,,,"L,2-4",
"April 9, 2006 (Sunday)",,Away,Coe College,"Cedar Rapids, Iowa",,,,"L,3-4",
"April 9, 2006 (Sunday)",,Away,Coe College,"Cedar Rapids, Iowa",,,,"L,6-7",
"April 12, 2006 (Wednesday)",,Away,William Penn,"Oskaloosa, Iowa",,,,"W,4-3",
"April 15, 2006 (Saturday)",,Away,Knox College,"Galesburg, IL",,,,"W,7-4",
"April 15, 2006 (Saturday)",,Away,Knox College,"Galesburg, IL",,,,"W,7-5",
"April 18, 2006 (Tuesday)",,Away,Central College,"Pella, Iowa",,,,"L,1-6",
"April 18, 2006 (Tuesday)",,Away,Central College,"Pella, Iowa",,,,"W,6-3",
"April 22, 2006 (Saturday)",,Away,Illinois College,"Jacksonville, Ill.",,,,"W,6-4",
"April 22, 2006 (Saturday)",,Away,Illinois College,"Jacksonville, Ill.",,,,"L,2-11",
"April 23, 2006 (Sunday)",,Home,LUTHER COLLEGE,"Grinnell, Iowa",,,,"W,4-1",
"April 23, 2006 (Sunday)",,Home,LUTHER COLLEGE,"Grinnell, Iowa",,,,"W,11-10",
"April 25, 2006 (Tuesday)",,Away,Cornell College,"Mount Vernon, Iowa",,,,"L,5-6",
"May 4, 2006 (Thursday)",,Home,CORNELL COLLEGE,"Grinnell, Iowa",,,,"L,4-6",
"May 6, 2006 (Saturday)",,Home,MONMOUTH COLLEGE,"Grinnell, Iowa",,,,"W,2-0",
"May 6, 2006 (Saturday)",,Home,MONMOUTH COLLEGE,"Grinnell, Iowa",,,,"L,3-5",
"May 7, 2006 (Sunday)",,Home,ILLINOIS COLLEGE,"Grinnell, Iowa",,,,"L,2-7",
"May 7, 2006 (Sunday)",,Home,ILLINOIS COLLEGE,"Grinnell, Iowa",,,,"W,11-4",
"May 12, 2006 (Friday)",,Neutral,Ripon College,"Galesburg, Illinois",,,Midwest Conference Tournament,"L,2-11",
"May 12, 2006 (Friday)",,Neutral,St. Norbert College,"Galesburg, Illinois",,,Midwest Conference Tournament,"W,12-7",
"May 13, 2006 (Saturday)",,Away,Monmouth College,"Monmouth, Illinois",,,Midwest Conference Tournament,"L,0-1",
