Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 10, 2015 (Tuesday)",PPD to April 16 at home,Away,Benedictine University at Springfield,"Springfield, IL/Sacred Heart Griffin High School",,,,PPD to 4/16 at home,
"March 10, 2015 (Tuesday)",PPD to April 16 at home,Away,Benedictine University at Springfield,"Springfield, IL/Sacred Heart Griffin High School",,,,PPD to 4/16 at home,
"March 17, 2015 (Tuesday)",9:00 am (ET),Neutral,Salem State University,"Fort Myers, FL/Lee County Sports Complex #1",,,Gene Cusic Collegiate Classic,"L,3-135 innings",Box ScoreRecap
"March 17, 2015 (Tuesday)",11:00 am (ET),Neutral,Franklin & Marshall College,"Fort Myers, FL/Lee County Sports Complex #2",,,Gene Cusic Collegiate Classic,"L,1-105 innings",Box ScoreRecapBox Score
"March 18, 2015 (Wednesday)",9:00 am (ET),Neutral,Nichols College,"Cape Coral, FL/Cape Coral Sports Complex #1",,,Gene Cusic Collegiate Classic,"L,5-8",Box ScoreRecapBox Score
"March 18, 2015 (Wednesday)",11:00 am (ET),Neutral,Lasell College,"Cape Coral, FL/Cape Coral Sports Complex #1",,,Gene Cusic Collegiate Classic,"L,7-11",Box ScoreRecapBox Score
"March 20, 2015 (Friday)",9:00 am (ET),Neutral,Stevens Institute of Technology,"Cape Coral, FL/Cape Coral Sports Complex #2",,,Gene Cusic Collegiate Classic,"L,5-175 innings",Box ScoreRecapBox Score
"March 20, 2015 (Friday)",11:00 am (ET),Neutral,Alfred State College,"Cape Coral, FL/Cape Coral Sports Complex #1",,,Gene Cusic Collegiate Classic,"L,0-125 innings",Box ScoreRecap
"March 21, 2015 (Saturday)",9:00 am (ET),Neutral,University of Wisconsin-Platteville,"Cape Coral, FL/Cape Coral Sports Complex #1",,,Gene Cusic Collegiate Classic,"L,1-95 innings",Box ScoreRecap
"March 21, 2015 (Saturday)",11:00 am (ET),Neutral,University of Wisconsin-Superior,"Cape Coral, FL/Cape Coral Sports Complex #1",,,Gene Cusic Collegiate Classic,"L,8-9",Box ScoreRecap
"March 28, 2015 (Saturday)",1:00 pm,Away,Monmouth College,"Monmouth, IL/Monmouth Softball Field",,,,"L,0-85 innings",Box ScoreRecapBox Score #1
"March 28, 2015 (Saturday)",3:00 pm,Away,Monmouth College,"Monmouth, IL/Monmouth Softball Field",,,,"L,7-155 innings",Box ScoreRecapBox Score #2
"March 29, 2015 (Sunday)",PPD to 4/29,Away,Iowa Wesleyan College,"Mount Pleasant, IA/Mapleleaf Athletic Complex",,,,PPD to 4/29,
"March 29, 2015 (Sunday)",PPD to 4/29,Away,Iowa Wesleyan College,"Mount Pleasant, IA/Mapleleaf Athletic Complex",,,,PPD to 4/29,
"April 2, 2015 (Thursday)",2:00 pm,Away,Robert Morris University (Ill.)-Springfield,"Springfield, IL/Land of Lincoln Softball Complex",,,,"L,3-125 innings",Box Score
"April 2, 2015 (Thursday)",4:00 pm,Away,Robert Morris University (Ill.)-Springfield,"Springfield, IL/Land of Lincoln Softball Complex",,,,"L,0-115 innings",Box Score
"April 4, 2015 (Saturday)",12:00 pm,Home,Lake Forest College,"Galesburg, IL/Knox Softball Field",,,,"L,0-145 innings",Box ScoreRecapBox Score #1
"April 4, 2015 (Saturday)",2:00 pm,Home,Lake Forest College,"Galesburg, IL/Knox Softball Field",,,,"L,3-255 innings",Box ScoreRecapBox Score #2
