Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 20, 1987 (Friday)",,Home,Upper Iowa,"Grinnell, IA",,,"L,54-65",
"November 21, 1987 (Saturday)",,Away,Buena Vista,"Storm Lake, IA",,,"W,61-59",
"November 23, 1987 (Monday)",,Away,UW-Platteville,"Platteville, WI",,,"L,39-80",
"November 27, 1987 (Friday)",,Away,Simpson,"Indianola, IA",,,"L,54-77",
"November 28, 1987 (Saturday)",,Home,Graceland,"Grinnell, IA",,,"L,74-75",
"December 5, 1987 (Saturday)",,Home,Central,"Grinnell, IA",,,"L,52-57",
"December 9, 1987 (Wednesday)",,Away,Valparasio,"Valparasio, IN",,,"L,40-68",
"January 8, 1988 (Friday)",,Away,Cornell,"Mount Vernon, IA",,,"L,55-68",
"January 9, 1988 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,64-92",
"January 15, 1988 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"L,69-71",
"January 22, 1988 (Friday)",,Home,Beloit,"Grinnell, IA",,,"L,61-68",
"January 23, 1988 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"L,61-88",
"January 29, 1988 (Friday)",,Away,St. Norbert,"De Pere, WI",,,"L,62-76",
"January 30, 1988 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,57-64",
"February 5, 1988 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,52-74",
"February 6, 1988 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,67-89",
"February 9, 1988 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"L,86-96",
"February 11, 1988 (Thursday)",,Home,Coe,"Grinnell, IA",,,"L,60-69",
"February 16, 1988 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"L,65-86",
"February 19, 1988 (Friday)",,Home,Knox,"Grinnell, IA",,,"L,68-71",
"February 20, 1988 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,74-76",
"January 6, 1999 (Wednesday)",,Away,Wartburg,"Waverly, IA",,,"L,65-80",
