Unnamed: 0,Time,Athletes,Meet,Meet Date
,4:13.04,"Edassery, Staker, Reid, Frasca",Norse Invite,"Apr 15, 2023"
,4:13.21,"Staker, Crowe, Frasca, Edassery",Midwest Conference Outdoor Championships,"May 12, 2023"
,4:46.24,"Charron, Ford, Roark, Mullen",Dick Young Classic,"Apr 22, 2023"
,4:46.57,"Klassen, Miyamoto, Rabbani, Elliott-Rude",Dick Young Classic,"Apr 22, 2023"
,4:48.76,"Ong, Goodman, Sheehan-Klenk, Reid",Dick Young Classic,"Apr 22, 2023"
