Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 27, 2025 (Thursday)",1:00 p.m.,Neutral,University of Wisconsin-Stevens Point,"Rhinelander, Wis./ Hodag Dome",,,,,Live StatsHistory
"February 27, 2025 (Thursday)",3:00 p.m.,Neutral,University of Wisconsin-Stevens Point,"Rhinelander, Wis./ Hodag Dome",,,,,Live StatsHistory
"March 15, 2025 (Saturday)",8:00 a.m. CT,Neutral,Nazareth University,"Clermont, Fla./ Hancock Field 2",,,The Spring Games,,History
"March 15, 2025 (Saturday)",10:15 a.m. CT,Neutral,Juniata College,"Clermont, Fla./ Hancock Field 2",,,The Spring Games,,History
"March 16, 2025 (Sunday)",12:30 p.m. CT,Neutral,Endicott College,"Clermont, Fla./ Hancock Field 3",,,The Spring Games,,History
"March 16, 2025 (Sunday)",3:15 p.m. CT,Neutral,Milwaukee School of Engineering,"Clermont, Fla./ Hancock Field 4",,,The Spring Games,,History
"March 19, 2025 (Wednesday)",8:00 a.m. CT,Neutral,Eastern Connecticut State,"Clermont, Fla./ Hancock Field 5",,,The Spring Games,,History
"March 19, 2025 (Wednesday)",1:00 p.m. CT,Neutral,Hamline University,"Clermont, Fla./ Hancock Field 3",,,The Spring Games,,History
"March 20, 2025 (Thursday)",1:00 p.m. CT,Neutral,Smith College,"Clermont, Fla./ Legends Way Field 3",,,The Spring Games,,History
"March 20, 2025 (Thursday)",3:15 p.m. CT,Neutral,Salem State University,"Clermont, Fla./ Legends Way Field 3",,,The Spring Games,,History
"March 21, 2025 (Friday)",11:15 a.m. CT,Neutral,Plymouth State University,"Leesburg, Fla./ Sleepy Hollow Field 4",,,The Spring Games,,History
"March 21, 2025 (Friday)",1:30 p.m. CT,Neutral,Keene State,"Leesburg, Fla./ Sleepy Hollow Field 1",,,The Spring Games,,History
"March 26, 2025 (Wednesday)",3:00 p.m.,Home,Concordia University (Wis.),"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"March 26, 2025 (Wednesday)",5:00 p.m.,Home,Concordia University (Wis.),"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"March 27, 2025 (Thursday)",3:00 p.m.,Home,Marian University,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"March 27, 2025 (Thursday)",5:00 p.m.,Home,Marian University,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"April 1, 2025 (Tuesday)",5:00 p.m.,Home,Wisconsin Lutheran College,"Ripon, Wis./Tracy Field",,,Varsity Reserve Game,,History
"April 5, 2025 (Saturday)",1:00 p.m.,Away,Knox College,"Galesburg, Ill.",,,,,History
"April 5, 2025 (Saturday)",3:00 p.m.,Away,Knox College,"Galesburg, Ill.",,,,,History
"April 6, 2025 (Sunday)",1:00 p.m.,Away,Illinois College,"Jacksonville, Ill.",,,,,History
"April 6, 2025 (Sunday)",3:00 p.m.,Away,Illinois College,"Jacksonville, Ill.",,,,,History
"April 10, 2025 (Thursday)",3:00 p.m.,Away,Maranatha Baptist  University,"Watertown, Wis.",,,,,History
"April 10, 2025 (Thursday)",5:00 p.m.,Away,Maranatha Baptist  University,"Watertown, Wis.",,,,,History
"April 12, 2025 (Saturday)",1:00 p.m.,Home,Monmouth College,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"April 12, 2025 (Saturday)",3:00 p.m.,Home,Monmouth College,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"April 13, 2025 (Sunday)",1:00 p.m.,Home,Cornell College,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"April 13, 2025 (Sunday)",3:00 p.m.,Home,Cornell College,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"April 15, 2025 (Tuesday)",3:00 p.m.,Home,Lakeland University,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"April 15, 2025 (Tuesday)",5:00 p.m.,Home,Lakeland University,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"April 18, 2025 (Friday)",3:00 p.m.,Home,Mount Mary University,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"April 18, 2025 (Friday)",5:00 p.m.,Home,Mount Mary University,"Ripon, Wis./Tracy Field",,,,,Live StatsHistory
"April 19, 2025 (Saturday)",1:00 p.m.,Away,Lake Forest College,"Lake Forest, Ill.",,,,,History
"April 19, 2025 (Saturday)",3:00 p.m.,Away,Lake Forest College,"Lake Forest, Ill.",,,,,History
"April 26, 2025 (Saturday)",1:00 p.m.,Home,Lawrence University,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"April 26, 2025 (Saturday)",3:00 p.m.,Home,Lawrence University,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"April 27, 2025 (Sunday)",1:00 p.m.,Away,Beloit College,"Beloit, Wis.",,,,,History
"April 27, 2025 (Sunday)",3:00 p.m.,Away,Beloit College,"Beloit, Wis.",,,,,History
"April 30, 2025 (Wednesday)",3:00 p.m.,Away,Alverno College,"Milwaukee, Wis.",,,,,History
"April 30, 2025 (Wednesday)",5:00 p.m.,Away,Alverno College,"Milwaukee, Wis.",,,,,History
"May 3, 2025 (Saturday)",1:00 p.m.,Home,Grinnell College,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"May 3, 2025 (Saturday)",3:00 p.m.,Home,Grinnell College,"Ripon, Wis./Tracy Field",,,,,WatchLive StatsHistory
"May 9, 2025 (Friday)",,Away,Midwest Conference Tournament,TBD,,,Midwest Conference Tournament,,History
