Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 6, 2000 (Wednesday)",10 am,Away,Carroll University,"Waukesha, WI",,,,"W,3-0",
"September 8, 2000 (Friday)",10 am,Neutral,Maranatha Baptist  University,"Bloomington, IL",,,Illinois Wesleyan University Classic,"W,3-0",
"September 8, 2000 (Friday)",12 pm,Neutral,Millikin University,"Bloomington, IL",,,Illinois Wesleyan University Classic,"W,3-0",
"September 9, 2000 (Saturday)",10 am,Away,Illinois Wesleyan University,"Bloomington, IL",,,Illinois Wesleyan University Classic,"L,0-3",
"September 9, 2000 (Saturday)",12 pm,Neutral,University of Wisconsin-River Falls,"Bloomington, IL",,,Illinois Wesleyan University Classic,"L,0-3",
"September 13, 2000 (Wednesday)",7 pm,Away,Trinity International University,"Deerfield, IL",,,,"W,3-0",
"September 16, 2000 (Saturday)",10 am,Neutral,Benedictine University,"Naperville, IL",,,Red & Black Triangular,"W,3-0",
"September 16, 2000 (Saturday)",12 pm,Away,North Central College,"Naperville, IL",,,Red & Black Triangular,"W,3-2",
"September 19, 2000 (Tuesday)",10 am,Away,Illinois Wesleyan University,"Bloomington, IL",,,,"W,3-0",
"September 21, 2000 (Thursday)",10 am,Home,Judson University,"Lake Forest, IL",,,,"W,3-1",
"September 25, 2000 (Monday)",10 am,Home,University of Chicago,"Lake Forest, IL",,,,"W,3-0",
"September 29, 2000 (Friday)",10 am,Neutral,University of Wisconsin-Oshkosh,"Whitewater, WI",,,UW-Whitewater Tournament,"L,1-3",
"September 29, 2000 (Friday)",2 pm,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,UW-Whitewater Tournament,"L,0-3",
"September 30, 2000 (Saturday)",12 pm,Neutral,Simpson College,"Whitewater, WI",,,UW-Whitewater Tournament,"W,3-2",
"September 30, 2000 (Saturday)",2 pm,Neutral,Illinois College,"Whitewater, WI",,,UW-Whitewater Tournament,"W,3-0",
"October 5, 2000 (Thursday)",1 pm,Home,Elmhurst University,"Lake Forest, IL",,,,"L,0-3",
"October 7, 2000 (Saturday)",10 am,Home,Beloit College,"Lake Forest, IL",,,Forester Invitational,"W,3-0",
"October 7, 2000 (Saturday)",12 pm,Home,Saint Mary's College (IN),"Lake Forest, IL",,,Forester Invitational,"W,3-0",
"October 7, 2000 (Saturday)",2 pm,Home,North Park University,"Lake Forest, IL",,,Forester Invitational,"W,3-0",
"October 12, 2000 (Thursday)",10 am,Away,Barat College,"Lake Forest, IL",,,,"W,3-0",
"October 14, 2000 (Saturday)",10 am,Home,Grinnell College,"Lake Forest, IL",,,,"W,3-0",
"October 20, 2000 (Friday)",10 am,Home,Knox College,"Lake Forest, IL",,,,"W,3-0",
"October 25, 2000 (Wednesday)",10 am,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"W,3-0",
"October 27, 2000 (Friday)",10 am,Away,Monmouth College,"Monmouth, IL",,,,"W,3-0",
"October 28, 2000 (Saturday)",10 am,Away,Illinois College,"Jacksonville, IL",,,,"W,3-0",
"November 3, 2000 (Friday)",10 am,Neutral,Ripon College,"Monmouth, IL",,,Midwest Conference Tournament,"W,3-0",
"November 4, 2000 (Saturday)",10 am,Neutral,Carroll University,"Monmouth, IL",,,Midwest Conference Tournament,"W,3-0",
"November 4, 2000 (Saturday)",12 pm,Neutral,St. Norbert College,"Monmouth, IL",,,Midwest Conference Tournament,"W,3-1",
"November 9, 2000 (Thursday)",12 pm,Neutral,Elmhurst University,"Whitewater, WI",,,NCAA Division III Tournament,"L,0-3",
