Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 29, 2014 (Friday)",4:30 p.m.,Neutral,Marian University,"Beloit, Wis.",,,Beloit Buc Blast,"W,3-1(25-20, 25-16, 15-25, 25-15)",Box ScoreRecap
"August 29, 2014 (Friday)",8:30 p.m.,Neutral,Alverno College,"Beloit, Wis.",,,Beloit Buc Blast,"W,3-0(25-17, 25-17, 25-15)",Box ScoreRecap
"August 30, 2014 (Saturday)",12 p.m.,Neutral,Rockford University,"Beloit, Wis.",,,Beloit Buc Blast,"W,3-1(25-20, 25-21, 19-25, 25-21)",Box ScoreRecap
"August 30, 2014 (Saturday)",4 p.m.,Neutral,Milwaukee School of Engineering,"Beloit, Wis.",,,Beloit Buc Blast,"W,3-1(25-19, 25-13, 24-26, 25-21)",Box ScoreRecap
"September 5, 2014 (Friday)",3 p.m.,Neutral,UW-Whitewater,"Stevens Point, Wis.",,,UW-Stevens Point Pointer Invitational,"L,0-3(14-25, 19-25, 14-25)",Box ScoreRecap
"September 5, 2014 (Friday)",5 p.m.,Neutral,Wisconsin Lutheran College,"Stevens Point, Wis.",,,UW-Stevens Point Pointer Invitational,"W,3-1(25-19, 25-16, 20-25, 25-17)",Box ScoreRecap
"September 6, 2014 (Saturday)",10 a.m.,Neutral,St. Norbert College,"Stevens Point, Wis.",,,UW-Stevens Point Pointer Invitational,"W,3-2(25-22, 14-25, 17-25, 25-23, 15-10)",Box ScoreRecap
"September 6, 2014 (Saturday)",12 p.m.,Away,UW-Stevens Point,"Stevens Point, Wis.",,,UW-Stevens Point Pointer Invitational,"L,0-3(11-25, 19-25, 13-25)",Box ScoreRecap
"September 10, 2014 (Wednesday)",7 p.m.,Home,Marian University,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-0(25-14, 25-14, 25-14)",Box ScoreRecap
"September 12, 2014 (Friday)",3:30 p.m.,Neutral,Finlandia University,"Oshkosh, Wis.",,,UW-Oshkosh Pizza Hut Classic,"W,3-0(25-4, 25-19, 25-16)",Box ScoreRecap
"September 12, 2014 (Friday)",5:30 p.m.,Neutral,Martin Luther College,"Oshkosh, Wis.",,,UW-Oshkosh Pizza Hut Classic,"W,3-0(25-17, 25-14, 25-20)",Box ScoreRecap
"September 13, 2014 (Saturday)",10 a.m.,Neutral,Dominican University (Ill.),"Oshkosh, Wis.",,,UW-Oshkosh Pizza Hut Classic,"L,0-3(14-25, 13-25, 22-25)",Box ScoreRecap
"September 13, 2014 (Saturday)",2 p.m.,Away,UW-Oshkosh,"Oshkosh, Wis.",,,UW-Oshkosh Pizza Hut Classic,"L,1-3(24-26, 13-25, 25-23, 14-25)",Box ScoreRecap
"September 19, 2014 (Friday)",3 p.m.,Home,UW River Falls,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"W,3-2(19-25, 23-25, 25-9, 25-20, 17-15)",Box ScoreRecap
"September 19, 2014 (Friday)",7 p.m.,Home,University of Dubuque,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,1-3(27-29, 25-15, 25-27, 16-25)",Box ScoreRecap
"September 20, 2014 (Saturday)",10 a.m.,Home,UW-Superior,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,0-3(21-25, 25-27, 23-25)",Box ScoreRecap
"September 20, 2014 (Saturday)",2 p.m.,Home,Saint Mary's University (Minn.),"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Red Hawks Invitational,"L,1-3(21-25, 25-18, 22-25, 19-25)",Box ScoreRecap
"October 3, 2014 (Friday)",7:30 p.m.,Home,Grinnell College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-0(25-11, 25-20, 25-9)",Box ScoreRecap
"October 4, 2014 (Saturday)",1 p.m.,Home,Cornell College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"L,1-3(11-25, 21-25, 26-24, 17-25)",Box ScoreRecap
"October 8, 2014 (Wednesday)",7 p.m.,Away,St. Norbert College,De Pere. Wis.,,,,"L,1-3(19-25, 21-25, 25-18, 18-25)",Box ScoreRecap
"October 10, 2014 (Friday)",7 p.m.,Home,Illinois College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,Play For The Cure,"W,3-0(25-11, 25-17, 25-14)",Box ScoreRecap
"October 14, 2014 (Tuesday)",7 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,"W,3-1(25-27, 28-26, 25-23, 25-21)",Box ScoreRecap
"October 24, 2014 (Friday)",7 p.m.,Away,Monmouth College,"Monmouth, Ill.",,,,"W,3-0(25-17, 25-16, 25-11)",Box ScoreRecap
"October 25, 2014 (Saturday)",1 p.m.,Away,Knox College,"Galesburg, Ill.",,,,"W,3-1(25-20, 19-25, 25-14, 25-20)",Box ScoreRecap
"October 29, 2014 (Wednesday)",7 p.m.,Away,Carroll University,"Waukesha, Wis.",,,,"L,0-3(21-25, 13-25, 22-25)",Box ScoreRecap
"October 31, 2014 (Friday)",7 p.m.,Home,Lake Forest College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"L,1-3(21-25, 15-25, 25-19, 20-25)",Box ScoreRecap
"November 1, 2014 (Saturday)",1 p.m.,Home,Beloit College,"RIPON, Wis./Doc Weiske '50 Memorial Gymnasium",,,,"W,3-0(25-11, 25-12, 25-10)",Box ScoreRecap
