Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 10, 2025 (Monday)",2:00 p.m. (ET),Neutral,Alfred University,"Clermont, FL / Hancock Park",,,The Spring Games,,History
"March 10, 2025 (Monday)",4:15 p.m. (ET),Neutral,Montclair State University,"Clermont, FL / Hancock Park",,,The Spring Games,,History
"March 11, 2025 (Tuesday)",12:30 p.m. (ET),Neutral,Penn State Brandywine,"Clermont, FL / Hancock Park",,,The Spring Games,,History
"March 11, 2025 (Tuesday)",5:00 p.m. (ET),Neutral,Penn State Behrend,"Clermont, FL / Hancock Park",,,The Spring Games,,History
"March 13, 2025 (Thursday)",9:00 a.m. (ET),Neutral,Berry College (Ga.),"Clermont, FL / Hancock Park",,,The Spring Games,,History
"March 13, 2025 (Thursday)",11:15 a.m. (ET),Neutral,Roger Williams University,"Clermont, FL / Hancock Park",,,The Spring Games,,History
"March 14, 2025 (Friday)",2:00 p.m. (ET),Neutral,Washington and Jefferson College,"Kissimmee, FL / Fortune Road",,,The Spring Games,,History
"March 14, 2025 (Friday)",4:15 p.m. (ET),Neutral,Hiram College,"Kissimmee, FL / Fortune Road",,,The Spring Games,,History
"March 15, 2025 (Saturday)",10:00 a.m. (ET),Neutral,Calvin University,"Winter Haven, FL / Diamondplex",,,The Spring Games,,History
"March 15, 2025 (Saturday)",12:30 p.m. (ET),Neutral,Ohio Wesleyan University,"Winter Haven, FL / Diamondplex",,,The Spring Games,,History
"March 22, 2025 (Saturday)",1:00 p.m.,Home,Carthage College,"Lake Forest, IL/Mohr Field",,,,,WatchLive StatsHistory
"March 22, 2025 (Saturday)",3:00 p.m.,Home,Carthage College,"Lake Forest, IL/Mohr Field",,,,,WatchLive StatsHistory
"March 23, 2025 (Sunday)",1:00 p.m.,Away,Dominican University (Ill.),"Rosemont, IL / The Dome at the Parkway Bank Sports Complex",,,,,History
"March 23, 2025 (Sunday)",3:00 p.m.,Away,Dominican University (Ill.),"Rosemont, IL / The Dome at the Parkway Bank Sports Complex",,,,,History
"March 29, 2025 (Saturday)",12:15 p.m.,Neutral,Wartburg College,"Bloomington, IL",,,IWU Invite,,History
"March 29, 2025 (Saturday)",2:30 p.m.,Neutral,DePauw University,"Bloomington, IL",,,IWU Invite,,History
"March 30, 2025 (Sunday)",1:30 p.m.,Away,Illinois Wesleyan University,"Bloomington, IL",,,IWU Invite,,History
"March 30, 2025 (Sunday)",3:45 p.m.,Away,Illinois Wesleyan University,"Bloomington, IL",,,IWU Invite,,History
"April 2, 2025 (Wednesday)",2:00 p.m.,Home,University of Wisconsin-Stevens Point,"Lake Forest, IL/Mohr Field",,,,,WatchLive StatsHistory
"April 2, 2025 (Wednesday)",4:00 p.m.,Home,University of Wisconsin-Stevens Point,"Lake Forest, IL/Mohr Field",,,,,WatchLive StatsHistory
"April 5, 2025 (Saturday)",1:00 p.m.,Away,Grinnell College,"Grinnell, IA",,,,,History
"April 5, 2025 (Saturday)",3:00 p.m.,Away,Grinnell College,"Grinnell, IA",,,,,History
"April 6, 2025 (Sunday)",1:00 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,,History
"April 6, 2025 (Sunday)",3:00 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,,History
"April 12, 2025 (Saturday)",1:00 p.m.,Home,Knox College,"Lake Forest, IL/Mohr Field",,,Parents Day,,WatchLive StatsHistory
"April 12, 2025 (Saturday)",3:00 p.m.,Home,Knox College,"Lake Forest, IL/Mohr Field",,,Parents Day,,WatchLive StatsHistory
"April 13, 2025 (Sunday)",1:00 p.m.,Home,Illinois College,"Lake Forest, IL/Mohr Field",,,Alumni Day,,WatchLive StatsHistory
"April 13, 2025 (Sunday)",3:00 p.m.,Home,Illinois College,"Lake Forest, IL/Mohr Field",,,Alumni Day,,WatchLive StatsHistory
"April 19, 2025 (Saturday)",1:00 p.m.,Home,Ripon College,"Lake Forest, IL/Mohr Field",,,,,WatchLive StatsHistory
"April 19, 2025 (Saturday)",3:00 p.m.,Home,Ripon College,"Lake Forest, IL/Mohr Field",,,,,WatchLive StatsHistory
"April 24, 2025 (Thursday)",3:00 p.m.,Home,Concordia University Chicago,"Lake Forest, IL/Mohr Field",,,,,WatchLive StatsHistory
"April 24, 2025 (Thursday)",5:00 p.m.,Home,Concordia University Chicago,"Lake Forest, IL/Mohr Field",,,,,WatchLive StatsHistory
"April 26, 2025 (Saturday)",1:00 p.m.,Home,Beloit College,"Lake Forest, IL/Mohr Field",,,Senior Day,,WatchLive StatsHistory
"April 26, 2025 (Saturday)",3:00 p.m.,Home,Beloit College,"Lake Forest, IL/Mohr Field",,,Senior Day,,WatchLive StatsHistory
"April 27, 2025 (Sunday)",1:00 p.m.,Away,Lawrence University,"Appleton, WI",,,,,History
"April 27, 2025 (Sunday)",3:00 p.m.,Away,Lawrence University,"Appleton, WI",,,,,History
"April 29, 2025 (Tuesday)",3:00 p.m.,Home,North Central College,"Lake Forest, IL/Mohr Field",,,,,WatchLive StatsHistory
"April 29, 2025 (Tuesday)",5:00 p.m.,Home,North Central College,"Lake Forest, IL/Mohr Field",,,,,WatchLive StatsHistory
"May 4, 2025 (Sunday)",11:30 a.m.,Away,Monmouth College,"Monmouth, IL",,,,,History
"May 4, 2025 (Sunday)",1:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,,,History
"May 9, 2025 (Friday)",,Neutral,TBD,TBD,,,Midwest Conference Tournament,,History
"May 10, 2025 (Saturday)",,Neutral,TBD,TBD,,,Midwest Conference Tournament,,History
