Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2023 (Saturday)",7:00 PM,Away,Wartburg College,"Waverly, IA",,WRAM - 1330 AM/94.1 FM,,"L,35-62",Box ScoreRecap2023_Football_Game_Notes_Sep_2_FINAL.pdf
"September 9, 2023 (Saturday)",1:00 pm,Home,University of Chicago,"Monmouth, Ill./April Zorn Memorial Stadium",,WRAM - 1330 AM/94.1 FM,,"W,39-6",Box ScoreRecap
"September 16, 2023 (Saturday)",1:00 pm,Away,Lawrence University,"Appleton, WI",,WRAM,,"W,70-13",Box ScoreRecap
"September 30, 2023 (Saturday)",1:00 pm,Away,Illinois College,"Jacksonville, IL",,WRAM 1330 AM,,"L,17-20",Box ScoreRecap
"October 7, 2023 (Saturday)",2:00 pm,Home,Grinnell College,"Monmouth, Ill./April Zorn Memorial Stadium",,,,"W,69-6",Box ScoreRecap
"October 14, 2023 (Saturday)",1:00 pm,Home,Cornell College,"Monmouth, Ill./April Zorn Memorial Stadium",,WRAM,,"W,43-6",Box ScoreRecapGame Notes v. Cornell
"October 21, 2023 (Saturday)",1:00 pm,Away,Beloit College,"Beloit, WI",,WRAM,,"W,59-3",Box ScoreRecap
"October 28, 2023 (Saturday)",1:00 pm,Away,Ripon College,"Ripon, WI",,WRAM,,"W,45-3",Box ScoreRecap
"November 4, 2023 (Saturday)",1:00 pm,Home,Lake Forest College,"Monmouth, Ill./April Zorn Memorial Stadium",,WRAM,,"W,16-14",Box ScoreRecap
"November 11, 2023 (Saturday)",12:00 pm,Home,Knox College,"Monmouth, Ill./April Zorn Memorial Stadium",,WRAM,,"W,42-7",Box ScoreRecap
"November 18, 2023 (Saturday)",11:00 am,Neutral,St. Norbert College,"Wauwatosa, WI",,WRAM,Cousins Subs Lakefront Bowl,"W,21-14",Box ScoreRecap
