Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2012 (Saturday)",3:00 PM,Away,Carleton College,"Northfield, Minn.",,,"L,0-8",Box Score
"September 2, 2012 (Sunday)",2:00 PM,Home,Aurora University,Mount Vernon,,,"L,1-10",Box Score
"September 5, 2012 (Wednesday)",6:00 PM,Home,Coe College,Mount Vernon,,,"L,2-3",Box Score
"September 8, 2012 (Saturday)",6:00 PM,Away,UW-Platteville,"Platteville, Wis.",,,"L,0-6",Box Score
"September 12, 2012 (Wednesday)",7:00 PM,Away,Dubuque,Dubuque,,,"L,0-7",Box Score
"September 15, 2012 (Saturday)",1:30 PM,Away,Carroll,"Waukesha, Wis.",,,"L,1-6",Box Score
"September 16, 2012 (Sunday)",3:30 PM,Away,Lake Forest,"Lake Forest, Ill.",,,"L,0-4",Box Score
"September 22, 2012 (Saturday)",3:00 PM,Home,Beloit,Mount Vernon,,,"L,2-5",Box Score
"September 26, 2012 (Wednesday)",7:00 PM,Away,Luther College,Decorah,,,"L,0-7",Box Score
"September 29, 2012 (Saturday)",2:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"L,0-2",Box Score
"September 30, 2012 (Sunday)",12:00 PM,Away,Grinnell,Grinnell,,,"L,0-4",Box Score
"October 6, 2012 (Saturday)",1:30 PM,Home,Knox College,Mount Vernon,,,"T,1-1",Box Score
"October 14, 2012 (Sunday)",3:00 PM,Away,Illinois College,"Jacksonville, Ill.",,,"L,1-3",Box Score
"October 17, 2012 (Wednesday)",4:00 PM,Home,Simpson University,Mount Vernon,,,"L,1-5",Box Score
"October 20, 2012 (Saturday)",1:30 PM,Home,St. Norbert,Mount Vernon,,,"L,2-3",Box Score
"October 21, 2012 (Sunday)",1:30 PM,Home,Lawrence,Mount Vernon,,,"L,1-2",Box Score
"October 24, 2012 (Wednesday)",3:00 PM,Home,Clarke University,Mount Vernon,,,"L,0-1",Box Score
"October 27, 2012 (Saturday)",1:30 PM,Home,Ripon College,Mount Vernon,,,"L,2-3",Box Score
