Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 15, 2015 (Sunday)",2:30 p.m.,Neutral,Anderson University (IN),"Orlando, FL",,,,"W,11-3",Box ScoreRecap
"March 16, 2015 (Monday)",9:30 a.m.,Neutral,Franklin and Marshall College,"Orlando, FL",,,,"L,0-12",Box ScoreRecap
"March 16, 2015 (Monday)",Noon,Neutral,Franklin and Marshall College,"Orlando, FL",,,,"L,5-10",Box ScoreRecap
"March 17, 2015 (Tuesday)",9:00 a.m.,Neutral,Hope College,"Orlando, FL",,,,"L,2-9",Box ScoreRecap
"March 17, 2015 (Tuesday)",11:30 a.m.,Neutral,Hope College,"Orlando, FL",,,,"L,4-6",Box ScoreRecap
"March 18, 2015 (Wednesday)",9:00 a.m.,Neutral,St. Norbert College,"Orlando, FL",,,,"L,2-8",Box ScoreRecap
"March 20, 2015 (Friday)",Noon,Neutral,Ripon College,"Orlando, FL",,,,"W,8-3",Box ScoreRecap
"March 21, 2015 (Saturday)",2:00 p.m.,Neutral,University of St. Thomas,"Orlando, FL",,,,"L,5-10",Box ScoreRecap
"March 21, 2015 (Saturday)",4:30 p.m.,Neutral,University of St. Thomas,"Orlando, FL",,,,"L,4-9",Box ScoreRecap
"March 22, 2015 (Sunday)",2:00 p.m.,Neutral,University of Wisconsin-Oshkosh,"Orlando, FL",,,,"L,3-5",Box ScoreRecap
"March 25, 2015 (Wednesday)",3:00 p.m.,Away,Central College,"Pella, IA",,,,"W,9-8",Box ScoreRecap
"March 26, 2015 (Thursday)",2:00 p.m.,Home,Simpson College,"Grinnell, IA",,,,"W,9-1",Box ScoreRecap
"April 2, 2015 (Thursday)",Noon,Home,Monmouth College,"Grinnell, IA",,,,"W,15-14",Box ScoreRecap
"April 2, 2015 (Thursday)",2:30 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"L,5-9",Box ScoreRecap
"April 4, 2015 (Saturday)",Noon,Away,Monmouth College,"Monmouth, IL",,,,"L,1-2",Box ScoreRecap
"April 4, 2015 (Saturday)",2:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,3-1",Box ScoreRecap
"April 7, 2015 (Tuesday)",7:00 p.m.,Away,Simpson College,"Indianola, IA",,,,"L,4-5",Box ScoreRecap
"April 11, 2015 (Saturday)",1:00 p.m.,Away,Washington University in St. Louis,"St. Louis, MO",,,,"W,4-2",Box ScoreRecap
"April 11, 2015 (Saturday)",3:30 p.m.,Away,Washington University in St. Louis,"St. Louis, MO",,,,"W,7-2",Box ScoreRecap
"April 12, 2015 (Sunday)",11 a.m.,Away,Washington University in St. Louis,"St. Louis, MO",,,,"L,5-7",Box ScoreRecap
"April 12, 2015 (Sunday)",1:30 p.m.,Away,Washington University in St. Louis,"St. Louis, MO",,,,"W,4-0",Box ScoreRecap
"April 15, 2015 (Wednesday)",7:30 p.m.,Away,Augustana College (IL),"Rock Island, IL",,,,"L,5-15",Box ScoreRecap
"April 17, 2015 (Friday)",6:45 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,3-4",Box ScoreRecap
"April 17, 2015 (Friday)",9:15 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,1-5",Box ScoreRecap
"April 18, 2015 (Saturday)",12:00 p.m.,Home,Cornell College,"Grinnell, IA",,,,"W,11-1",Box ScoreRecap
"April 18, 2015 (Saturday)",2:30 p.m.,Home,Cornell College,"Grinnell, IA",,,,"W,3-2",Box ScoreRecap
"April 26, 2015 (Sunday)",1:00 p.m.,Home,Knox College,"Grinnell, IA",,,,"W,5-3",Box ScoreRecap
"April 26, 2015 (Sunday)",3:30 p.m.,Home,Knox College,"Grinnell, IA",,,,"W,14-1",Box ScoreRecap
"April 27, 2015 (Monday)",1:00 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,11-10",Box ScoreRecap
"April 27, 2015 (Monday)",3:30 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,10-2",Box ScoreRecap
"April 29, 2015 (Wednesday)",4:00 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"L,5-14",Box ScoreRecap
"May 2, 2015 (Saturday)",Noon,Home,Illinois College,"Grinnell, IA",,,,"W,12-0",Box ScoreRecap
"May 2, 2015 (Saturday)",2:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"L,5-8",Box ScoreRecap
"May 3, 2015 (Sunday)",10:00 a.m.,Home,Illinois College,"Grinnell, IA",,,,"W,7-6",Box ScoreRecap
"May 3, 2015 (Sunday)",12:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"W,6-0",Box ScoreRecap
"May 8, 2015 (Friday)",TBA,Home,St. Norbert College,"Grinnell, IA",,,2015 Midwest Conference Baseball Tournament (click here for tournament website),"L,3-11",Box ScoreRecap
"May 8, 2015 (Friday)",3:30 p.m.,Home,Cornell College,"Grinnell, IA",,,,"L,4-8",Box ScoreRecap
