Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2013 (Friday)",6 pm,Away,George Fox,,,,"W,2-0",Box Score
"September 1, 2013 (Sunday)",3 pm,Away,Willamette,,,,"L,0-7",Box Score
"September 4, 2013 (Wednesday)",4 pm,Home,Milwaukee Engr.,,,,"T,1-1",Box Score
"September 8, 2013 (Sunday)",7 pm,Away,Marian (Wis.),,,,"L,1-2",Box Score
"September 11, 2013 (Wednesday)",3:30 pm,Home,Lakeland,,,,"L,2-3",Box Score
"September 17, 2013 (Tuesday)",4:30 pm,Home,Concordia Chicago,,,,"W,2-1",Box Score
"September 21, 2013 (Saturday)",1:30 pm,Away,Illinois Col.,,,,"W,1-0",
"September 22, 2013 (Sunday)",1:30 pm,Away,Knox,,,,"L,0-1",Box Score
"September 28, 2013 (Saturday)",3:30 pm,Home,Monmouth (Ill.),,,,"W,4-1",Box Score
"October 6, 2013 (Sunday)",2 pm,Home,Carroll (Wis.),,,,"L,1-3",Box Score
"October 8, 2013 (Tuesday)",7 pm,Away,Edgewood,,,,"L,0-4",Box Score
"October 12, 2013 (Saturday)",3 pm,Away,Beloit,,,,"W,4-0",
"October 16, 2013 (Wednesday)",7 pm,Away,St. Norbert,,,,"L,0-1",
"October 19, 2013 (Saturday)",1:30 pm,Home,Wis.-Oshkosh,,,,"L,2-3",Box Score
"October 22, 2013 (Tuesday)",3:30 pm,Home,Ripon,,,,"W,1-0",
"October 26, 2013 (Saturday)",1:30 pm,Home,Grinnell,,,,"L,1-2",Box Score
"October 27, 2013 (Sunday)",1:30 pm,Home,Cornell College,,,,"W,3-0",
"November 2, 2013 (Saturday)",2:30 pm,Away,Lake Forest,,,,"L,0-3",Box Score
