Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 8, 2022 (Tuesday)",7 p.m.,Away,Luther College,"Decorah, IA",,,"L,76-95",Box ScoreRecap
"November 10, 2022 (Thursday)",7:30 p.m.,Home,Barclay College,"Grinnell, IA/Darby Gymnasium",,,"W,155-81",Box ScoreRecap
"November 12, 2022 (Saturday)",4 p.m.,Home,North Park University,"Grinnell, IA/Darby Gymnasium",,,"L,95-126",Box ScoreRecap
"November 15, 2022 (Tuesday)",7 p.m.,Home,Wartburg College,"Grinnell, IA/Darby Gymnasium",,,"L,89-112",Box ScoreRecap
"November 19, 2022 (Saturday)",3 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,"W,90-82",Box ScoreRecap
"November 21, 2022 (Monday)",6 p.m.,Home,Kenyon College,"Grinnell, IA/Darby Gymnasium",,,"L,95-101",Box ScoreRecap
"November 29, 2022 (Tuesday)",7:30 p.m.,Home,Knox College,"Grinnell, IA/Darby Gymnasium",,,"W,107-75",Box ScoreRecap
"December 3, 2022 (Saturday)",3 p.m.,Away,Lawrence University,"Appleton, WI",,,"L,82-87",Box ScoreRecap
"December 7, 2022 (Wednesday)",7:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,"L,78-100",Box ScoreRecap
"December 8, 2022 (Thursday)",7 p.m.,Home,Emmaus Bible College,"Grinnell, IA/Darby Gymnasium",,,"W,124-67",Box ScoreRecap
"December 10, 2022 (Saturday)",3 p.m.,Home,Westminster College (MO),"Grinnell, IA/Darby Gymnasium",,,"W,124-72",Box ScoreRecap
"December 31, 2022 (Saturday)",1 p.m.,Home,Principia College,"Grinnell, IA/Darby Gymnasium",,,"W,103-95",Box ScoreRecap
"January 3, 2023 (Tuesday)",3:00 p.m.,Home,Ripon College,"Grinnell, IA/Darby Gymnasium",,,"L,84-95",Box ScoreRecap
"January 7, 2023 (Saturday)",3 p.m.,Home,Lawrence University,"Grinnell, IA/Darby Gymnasium",,,"L,83-93",Box ScoreRecap
"January 11, 2023 (Wednesday)",7:30 p.m.,Home,Monmouth College,"Grinnell, IA/Darby Gymnasium",,,"L,74-85",Box ScoreRecap
"January 17, 2023 (Tuesday)",7:30 p.m.,Away,Beloit College,"Beloit, WI",,,"L,105-111",Box ScoreRecap
"January 21, 2023 (Saturday)",3 p.m.,Away,Ripon College,"Ripon, WI",,,"L,82-98",Box ScoreRecap
"January 25, 2023 (Wednesday)",7:30 p.m.,Away,Knox College,"Galesburg, IL",,,"L,95-101",Box ScoreRecap
"January 28, 2023 (Saturday)",5 p.m.,Home,Illinois College,"Grinnell, IA/Darby Gymnasium",,,"L,97-110",Box ScoreRecap
"January 31, 2023 (Tuesday)",7:30 p.m.,Home,Cornell College,"Grinnell, IA/Darby Gymnasium",,,"L,94-104",Box ScoreRecap
"February 4, 2023 (Saturday)",3 p.m.,Away,Monmouth College,"Monmouth, IL",,,"W,119-109",Box ScoreRecap
"February 8, 2023 (Wednesday)",7:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,"L,81-104",Box ScoreRecap
"February 14, 2023 (Tuesday)",7:30 p.m.,Home,Beloit College,"Grinnell, IA/Darby Gymnasium",,,"W,100-85",Box ScoreRecap
"February 18, 2023 (Saturday)",5 p.m.,Home,Lake Forest College (Senior Day),"Grinnell, IA/Darby Gymnasium",,,"L,120-121(OT)",Box ScoreRecap
