Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2018 (Friday)",7:00 p.m.,Away,Coe College,"Cedar Rapids, IA",,,"W,3-1",Box ScoreRecap
"September 1, 2018 (Saturday)",3:00 p.m.,Home,Carleton College,"Grinnell, IA",,,"L,0-1",Box ScoreRecap
"September 5, 2018 (Wednesday)",5:00 p.m.,Home,University of Dubuque,"Grinnell, IA",,,Canceled,
"September 9, 2018 (Sunday)",3:00 p.m.,Away,Buena Vista University,"Storm Lake, IA",,,"W,2-1",Box ScoreRecap
"September 14, 2018 (Friday)",4:30 p.m.,Home,Iowa Wesleyan University,"Grinnell, IA",,,"W,2-0",Box ScoreRecap
"September 15, 2018 (Saturday)",3:00 p.m.,Home,Illinois Wesleyan University,"Grinnell, IA",,,"L,0-4",Box ScoreRecap
"September 18, 2018 (Tuesday)",5:00 p.m.,Home,Simpson College,"Grinnell, IA",,,"L,0-4",Box ScoreRecap
"September 22, 2018 (Saturday)",11:00 a.m.,Away,Beloit College,"Beloit, WI",,,"W,4-2",Box ScoreRecap
"September 29, 2018 (Saturday)",11:00 a.m.,Home,Lake Forest College,"Grinnell, IA",,,"L,1-3",Box ScoreRecap
"September 30, 2018 (Sunday)",11:00 a.m.,Home,Lawrence University,"Grinnell, IA",,,"W,7-3",Box ScoreRecap
"October 6, 2018 (Saturday)",Noon,Home,Knox College,"Grinnell, IA",,,"L,2-3",Box ScoreRecap
"October 13, 2018 (Saturday)",11:00 a.m.,Away,Ripon College,"Ripon, WI",,,"W,4-1",Box ScoreRecap
"October 14, 2018 (Sunday)",11:00 a.m.,Away,St. Norbert College,De Pere. WI,,,"L,0-2",Box ScoreRecap
"October 20, 2018 (Saturday)",Noon,Home,Monmouth College,"Grinnell, IA",,,"W,1-0",Box ScoreRecap
"October 24, 2018 (Wednesday)",3:45 p.m.,Away,Cornell College,"Mount Vernon, IA",,,"L,1-2",Box ScoreRecap
"October 27, 2018 (Saturday)",11:00 a.m.,Home,Illinois College,"Grinnell, IA",,,"W,3-0",Box ScoreRecap
