Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2016 (Thursday)",7:00 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,"W,2-0",Box ScoreRecap
"September 3, 2016 (Saturday)",3:00 p.m.,Home,Albion College,"Grinnell, IA",,,,"L,2-3",Box ScoreRecap
"September 7, 2016 (Wednesday)",5:00 p.m.,Home,University of Dubuque,"Grinnell, IA",,,,"L,0-4",Box ScoreRecap
"September 10, 2016 (Saturday)",3:00 p.m.,Home,Hamline University,"Grinnell, IA",,,,"L,0-2",Box ScoreRecap
"September 11, 2016 (Sunday)",3:00 p.m.,Away,Buena Vista University,"Storm Lake, IA",,,,"W,3-1",Box ScoreRecap
"September 14, 2016 (Wednesday)",4:30 p.m.,Home,Simpson College,"Grinnell, IA",,,,"W,2-1",Box ScoreRecap
"September 17, 2016 (Saturday)",2:00 p.m.,Home,Nebraska Wesleyan University,"Grinnell, IA",,,,"W,2-1",Box ScoreRecap
"September 21, 2016 (Wednesday)",4:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,1-0",Box Score
"September 24, 2016 (Saturday)",1:00 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,4-0",Box ScoreRecap
"September 25, 2016 (Sunday)",11:00 a.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"L,2-3(2 OT)",Box ScoreRecap
"October 1, 2016 (Saturday)",1:00 p.m.,Home,Illinois College,"Grinnell, IA",,,,"W,3-2",Box ScoreRecap
"October 8, 2016 (Saturday)",1:00 p.m.,Home,Knox College,"Grinnell, IA",,,,"T,1-1(2 OT)",Box ScoreRecap
"October 15, 2016 (Saturday)",11:00 a.m.,Home,St. Norbert College,"Grinnell, IA",,,,"L,0-1",Box ScoreRecap
"October 16, 2016 (Sunday)",11:00 a.m.,Home,Lawrence University,"Grinnell, IA",,,,"W,5-0",Box ScoreRecap
"October 20, 2016 (Thursday)",7:00 p.m.,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,,"L,0-1",Box ScoreRecap
"October 22, 2016 (Saturday)",1:00 p.m.,Away,Ripon College,"Ripon, WI",,,,"W,4-1",Box ScoreRecap
"October 29, 2016 (Saturday)",Noon,Away,Monmouth College,"Monmouth, IL",,,,"W,2-0",Box ScoreRecap
"November 4, 2016 (Friday)",11:00 AM,Away,Lake Forest College (Semifinal),"Lake Forest, IL",,,2016 Midwest Conference Tournament,"W,1-0",Box ScoreRecap
"November 5, 2016 (Saturday)",Noon,Neutral,St. Norbert College (Championship),"Lake Forest, IL",,,2016 Midwest Conference Tournament,"L,1-2(OT)",Box ScoreRecap
