Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 1, 1951 (Saturday)",,Home,North Central (IL),"Grinnell, IA",,,"L,61-69",
"December 8, 1951 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"W,64-62",
"December 13, 1951 (Thursday)",,Away,Monmouth,"Monmouth, IL",,,"L,57-71",
"December 28, 1951 (Friday)",,Home,Augustana (SD),"Grinnell, IA",,,"L,53-55",
"December 29, 1951 (Saturday)",,Home,South Dakota State,"Grinnell, IA",,,"L,59-73",
"January 5, 1952 (Saturday)",,Away,Simpson,"Indianola, IA",,,"W,55-50",
"January 11, 1952 (Friday)",,Away,Ripon,"Ripon, WI",,,"L,48-60",
"January 12, 1952 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,50-55",
"January 16, 1952 (Wednesday)",,Home,Iowa State Teachers,"Grinnell, IA",,,"W,54-46",
"January 19, 1952 (Saturday)",,Away,Carleton,"Northfield, MN",,,"L,52-75",
"January 26, 1952 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,63-64",
"February 2, 1952 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,53-59",
"February 8, 1952 (Friday)",,Home,Cornell,"Grinnell, IA",,,"L,7-69",
"February 9, 1952 (Saturday)",,Home,Coe,"Grinnell, IA",,,"L,54-58",
"February 16, 1952 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,49-47",
"February 23, 1952 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"L,49-63",
"February 26, 1952 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,62-71",
"March 1, 1952 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"W,57-49",
