Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 29, 2017 (Friday)",8:00 AM,Away,ITA Central Regional,"Kalamazoo, Mich.",,,No Team Scores,Recap
"February 2, 2018 (Friday)",4:30 PM,Neutral,Simpson College,"Galesburg, Ill.",,,"L,4-5",Box ScoreRecap
"February 6, 2018 (Tuesday)",5:00 PM,Away,Principia College,"Elsah, Ill.",,,"L,0-9",Box ScoreRecap
"February 18, 2018 (Sunday)",2:00 PM,Away,Wisconsin Lutheran College,"Milwaukee, Wis.",,,"W,6-3",Box ScoreRecap
"February 23, 2018 (Friday)",2:30 PM,Away,St. Louis College of Pharmacy,"St. Louis, Mo.",,,"W,9-0",Box ScoreRecap
"February 25, 2018 (Sunday)",2:00 PM,Home,Loras College,"Jacksonville, Ill.",,,"L,1-8",Box ScoreRecap
"March 3, 2018 (Saturday)",1:00 PM,Neutral,Franklin College,"Greenville, Ill.",,,"W,6-3",Box ScoreRecap
"March 3, 2018 (Saturday)",4:00 PM,Away,Greenville University,"Greenville, Ill.",,,"L,1-8",Box ScoreRecap
"March 25, 2018 (Sunday)",11:00 AM,Home,Lewis & Clark Community College (Exhibition),"Jacksonville, Ill.",,,,History
"April 5, 2018 (Thursday)",6:00 PM,Away,Webster University,"St. Louis, Mo.",,,"W,9-0",Box ScoreRecapMatch Results
"April 7, 2018 (Saturday)",2:00 PM,Away,Ripon College,"Ripon, Wis.",,,"W,9-0",Box ScoreRecap
"April 8, 2018 (Sunday)",4:30 PM,Away,Lake Forest College,"Lake Bluff, Ill.",,,"L,0-9",Box ScoreRecap
"April 10, 2018 (Tuesday)",5:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,"W,6-3",Box ScoreRecap
"April 11, 2018 (Wednesday)",4:30 PM,Away,Knox College,"Galesburg, IL",,,"W,9-0",Box ScoreRecap
"April 14, 2018 (Saturday)",9:00 AM,Home,St. Norbert College,"Jacksonville, Ill.",,,"L,3-6",Box ScoreRecap
"April 14, 2018 (Saturday)",1:00 PM,Home,Lawrence University,"Jacksonville, Ill.",,,"L,1-8",Box ScoreRecap
"April 17, 2018 (Tuesday)",5:00 PM,Home,Westminster College (MO),"Jacksonville, Ill.",,,"W,8-1",Box ScoreRecap
"April 21, 2018 (Saturday)",9:00 AM,Away,Grinnell College,"Grinnell, Iowa",,,"L,1-8",Box ScoreRecap
"April 22, 2018 (Sunday)",9:00 AM,Away,Cornell College,"Mount Vernon, Iowa",,,"L,2-7",Box ScoreRecap
"April 28, 2018 (Saturday)",8:00 AM/8:00 AM,Neutral,Midwest Conference Championships,"Madison, Wis.",,,No Team Scores,RecapMWC Championships Results
