Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2013 (Sunday)",1 pm,Home,Edgewood College,"Lake Forest, IL",,,,"W,2-1",Box ScoreRecap
"September 3, 2013 (Tuesday)",5 pm,Home,Wisconsin Lutheran College,"Lake Forest, IL",,,,"W,6-0",Box ScoreRecap
"September 7, 2013 (Saturday)",2:45 pm,Away,Concordia University Wisconsin,"Mequon, WI",,,,"L,3-4",Box ScoreRecap
"September 8, 2013 (Sunday)",1 pm,Home,University of Wisconsin-Oshkosh,"Lake Forest, IL",,,,"W,2-0",Box ScoreRecapPhotos
"September 11, 2013 (Wednesday)",7 pm,Away,Milwaukee School of Engineering,"Milwaukee, WI",,,,"W,2-1",Box ScoreRecap
"September 14, 2013 (Saturday)",4 pm,Away,Carthage College,"Kenosha, WI",,,Border Battle,"L,1-4",Box ScoreRecap
"September 15, 2013 (Sunday)",1 pm,Neutral,Mount St. Joseph University,Carthage,,,Border Battle,"W,2-1",Box ScoreRecap
"September 21, 2013 (Saturday)",11 am,Away,Grinnell College,"Grinnell, IA",,,,"W,3-0",Box ScoreRecap
"September 22, 2013 (Sunday)",11 am,Away,Cornell College,"Mount Vernon, IA",,,,"W,3-1",Box ScoreRecap
"September 28, 2013 (Saturday)",1 pm,Home,St. Norbert College,"Lake Forest, IL",,,,"L,1-3",Box ScoreRecap
"October 5, 2013 (Saturday)",1 pm,Away,Ripon College,"Ripon, WI",,,,"W,5-3",Box ScoreRecap
"October 10, 2013 (Thursday)",7 pm,Away,Carroll University,"Waukesha, WI",,,,"L,1-2(OT)",Box ScoreRecap
"October 13, 2013 (Sunday)",1 pm,Home,Beloit College,"Lake Forest, IL",,,,"W,7-0",Box ScoreRecap
"October 19, 2013 (Saturday)",1 pm,Away,Knox College,"Galesburg, IL",,,,"W,8-1",Box ScoreRecap
"October 23, 2013 (Wednesday)",7 pm,Away,Benedictine University,"Lisle, IL",,,,"W,3-1",Box ScoreRecap
"October 26, 2013 (Saturday)",11 am,Home,Monmouth College,"Lake Forest, IL",,,Parents Day,"T,1-1(2OT)",Box ScoreRecap
"October 27, 2013 (Sunday)",11 am,Home,Illinois College,"Lake Forest, IL",,,,"W,4-0",Box ScoreRecapPhotos
"November 2, 2013 (Saturday)",12 pm,Home,Lawrence University,"Lake Forest, IL",,,Senior Day,"W,2-0",Box ScoreRecap
"November 8, 2013 (Friday)",11 am,Neutral,Monmouth College,St. Norbert,,,Midwest Conference Tournament,"L,2-3",Box ScoreRecap
