Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 4, 2022 (Friday)",4 pm,Neutral,Saint Mary's University (Minn.),"Green Bay, WI",,,"L,2-7",Recap
"February 6, 2022 (Sunday)",1 pm,Neutral,Wartburg College,"Ripon, WI",,,"L,4-5",Recap
"February 11, 2022 (Friday)",7 pm,Home,Wisconsin Lutheran College,"Appleton, WI/ Fox Cities Racquet Club",,,"L,2-7",Recap
"February 18, 2022 (Friday)",7 pm,Away,St. Norbert College,"De Pere, WI",,,"L,2-7",Recap
"February 20, 2022 (Sunday)",9 am,Away,University of Dubuque,"Dubuque, IA",,,"L,3-6",Recap
"February 20, 2022 (Sunday)",Noon,Neutral,University of Wisconsin-La Crosse,"Dubuque, IA",,,"L,0-9",Recap
"February 25, 2022 (Friday)",7 pm,Home,Concordia University (Wis.),"Appleton, WI/ Fox Cities Racquet Club",,,"L,1-8",Recap
"March 4, 2022 (Friday)",7 pm,Away,Carroll University,"Elkhorn, WI",,,"W,6-3",Recap
"March 12, 2022 (Saturday)",6 pm,Neutral,Lakeland University,"Oshkosh, WI",,,"W,7-2",Recap
"March 18, 2022 (Friday)",TBA,Neutral,The College of Wooster,"Hilton Head, SC",,,"L,1-8",Recap
"March 21, 2022 (Monday)",2:30 pm Eastern,Neutral,Allegheny College,"Hilton Head, SC",,,"L,1-8",Recap
"March 23, 2022 (Wednesday)",8:30 am Eastern,Neutral,Augustana College (IL),"Hilton Head, SC",,,"L,0-9",Recap
"April 2, 2022 (Saturday)",10 am,Away,Illinois College,"Jacksonville, IL",,,"W,9-0",Recap
"April 2, 2022 (Saturday)",2:30 pm,Away,Monmouth College,"Monmouth, IL",,,"W,7-2",Recap
"April 6, 2022 (Wednesday)",6:30 pm,Away,Ripon College,"Ripon, WI",,,"L,2-7",Recap
"April 9, 2022 (Saturday)",9:30 am,Home,Cornell College,"Appleton, WI/ Fox Cities Racquet Club",,,"L,4-5",Recap
"April 9, 2022 (Saturday)",2 pm,Home,Grinnell College,"Appleton, WI/ Lawrence Courts",,,"L,1-8",Recap
"April 16, 2022 (Saturday)",Noon,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-9",Recap
"April 23, 2022 (Saturday)",TBA,Neutral,Midwest Conference Championships,"Middleton, WI",,,,Recap
"April 24, 2022 (Sunday)",TBA,Neutral,Midwest Conference Championships,"Middleton, WI",,,,Recap
