Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 1997 (Saturday)",,Away,Augsburg,"Minneapolis, MN",,,"L,0-2",
"September 10, 1997 (Wednesday)",,Home,St. Thomas,"Grinnell, IA",,,"L,2-6",
"September 13, 1997 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,8-2",
"September 20, 1997 (Saturday)",,Home,Gustavus Adolphus,"Grinnell, IA",,,"L,0-4",
"September 21, 1997 (Sunday)",,Home,St. Olaf,"Grinnell, IA",,,"L,1-6",
"September 24, 1997 (Wednesday)",,Home,Monmouth,"Grinnell, IA",,,"W,2-0",
"September 27, 1997 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,2-0",
"September 28, 1997 (Sunday)",,Away,St. Norbert,"De Pere, WI",,,"W,2-1",
"October 3, 1997 (Friday)",,Away,Weaton (IL),"Wheaton, IL",,,"L,0-3",
"October 4, 1997 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,2-4",
"October 12, 1997 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,"W,8-0",
"October 18, 1997 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"L,0-1",
"October 19, 1997 (Sunday)",,Home,Ripon,"Grinnell, IA",,,"W,1-0",
"October 22, 1997 (Wednesday)",,Away,Chicago,"Chicago, IL",,,"L,0-2",
"October 24, 1997 (Friday)",,Away,Beloit,"Beloit, WI",,,"W,1-0",
"October 29, 1997 (Wednesday)",,Away,St Mary's,"Winona, MN",,,"L,0-4",
"November 1, 1997 (Saturday)",,Away,St. Norbert (MWC Tournament Semifinals),"De Pere, WI",,,"L,1-2",
