Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2016 (Saturday)",,Home,UW-Stevens Point,"De Pere, Wis. - Schneider Stadium",,,"L,37-14",
"September 10, 2016 (Saturday)",,Away,"Benedictine, Ill.","Lisle, Ill.",,,"L,34-14",
"September 17, 2016 (Saturday)",,Away,Knox,"Galesburg, Ill.",,,"W,50-3",
"October 1, 2016 (Saturday)",,Home,Lake Forest,"De Pere, Wis. - Schneider Stadium",,,"W,35-21",
"October 8, 2016 (Saturday)",,Away,Beloit,"Beloit, Wis.",,,"W,68-28",
"October 15, 2016 (Saturday)",,Away,Lawrence,"Appleton, Wis.",,,"W,62-0",
"October 22, 2016 (Saturday)",,Home,Ripon,"De Pere, Wis. - Schneider Stadium",,,"W,48-7",
"October 29, 2016 (Saturday)",,Home,Illinois College,"De Pere, Wis. - Schneider Stadium",,,"W,56-20",
"November 5, 2016 (Saturday)",,Away,Monmouth,"Monmouth, Ill.",,,"L,38-14",
"November 12, 2016 (Saturday)",,Home,Macalester,"De Pere, Wis. - Schneider Stadium",,,"W,35-7",
