Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Tesar, Tali",FR-1,10.1,Luther Alumni Meet,"Feb 2, 2019"
,"Bresnahan, Cara",SR-4,10.23,Luther Alumni Meet,"Feb 2, 2019"
,"Soderberg, Midori",SO-2,10.23,Luther Alumni Meet,"Feb 2, 2019"
