Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2005 (Thursday)",,Away,Central,"Pella, IA",,,"L,1-2",
"September 3, 2005 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"L,1-2",
"September 8, 2005 (Thursday)",,Away,Cornell,"Mount Vernon, IA",,,"T,0-0",
"September 10, 2005 (Saturday)",,Neutral,Martin Luther,"Storm Lake, IA",,,"W,3-2",
"September 11, 2005 (Sunday)",,Away,Buena Vista,"Storm Lake, IA",,,"T,2-2",
"September 14, 2005 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,2-1",
"September 17, 2005 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,0-2",
"September 18, 2005 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,"W,2-1",
"September 22, 2005 (Thursday)",,Home,Monmouth,"Grinnell, IA",,,"L,2-3",
"September 24, 2005 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,0-2",
"October 1, 2005 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,1-2",
"October 2, 2005 (Sunday)",,Away,St. Norbert,"De Pere, WI",,,"L,1-4",
"October 8, 2005 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,0-4",
"October 22, 2005 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"W,3-0",
"October 23, 2005 (Sunday)",,Home,Ripon,"Grinnell, IA",,,"L,0-1",
"October 27, 2005 (Thursday)",,Home,Simpson,"Grinnell, IA",,,"W,4-2",
