Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 5, 2009 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"L,21-28",
"September 12, 2009 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"L,11-14",
"September 19, 2009 (Saturday)",,Away,Carroll,"Waukesha, WI",,,"L,21-28",
"September 26, 2009 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"W,42-0",
"October 3, 2009 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,0-59",
"October 10, 2009 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,27-12",
"October 17, 2009 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,28-35",
"October 24, 2009 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,34-55",
"October 31, 2009 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"L,17-38",
"November 7, 2009 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,7-41",
