Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 25, 2023 (Saturday)",12:30 pm,Neutral,University of Mount Union,"Grand Park, IN",,,"L,4-8",Box ScoreRecap
"February 25, 2023 (Saturday)",6 pm,Neutral,Concordia University Chicago,"Grand Park, IN",,,"L,8-10(10 inn.)",Box ScoreRecap
"February 26, 2023 (Sunday)",11 am,Neutral,Otterbein University,"Grand Park, IN",,,"W,7-2",Box ScoreRecap
"March 7, 2023 (Tuesday)",10:30 am,Neutral,Carleton College,"Minneapolis, MN/ US Bank Stadium",,,"W,12-3",Box ScoreRecap
"March 7, 2023 (Tuesday)",1 pm,Neutral,Carleton College,"Minneapolis, MN/ US Bank Stadium",,,"W,8-2",Box ScoreRecap
"March 18, 2023 (Saturday)",1:30 pm Eastern,Neutral,Hope College,"Davenport, FL",,,"L,0-6",Box ScoreRecap
"March 18, 2023 (Saturday)",4:30 pm Eastern,Neutral,Hope College,"Davenport, FL",,,"W,5-2",Box ScoreRecap
"March 19, 2023 (Sunday)",9:30 am Eastern,Neutral,SUNY Brockport,"Davenport, FL",,,"L,1-5",Box ScoreRecap
"March 21, 2023 (Tuesday)",1:30 pm Eastern,Neutral,Bowdoin College,"Davenport, FL",,,"L,8-15",Box ScoreRecap
"March 21, 2023 (Tuesday)",4:30 pm Eastern,Neutral,Bowdoin College,"Davenport, FL",,,"L,5-6",Box ScoreRecap
"March 22, 2023 (Wednesday)",10:30 am Eastern,Neutral,The College of Wooster,"Davenport, FL",,,"L,3-7",Box ScoreRecap
"April 1, 2023 (Saturday)",2 pm,Away,Grinnell College,"Grinnell, IA",,,"L,10-14",Box ScoreRecap
"April 2, 2023 (Sunday)",11 am,Away,Grinnell College,"Grinnell, IA",,,"L,0-4",Box ScoreRecap
"April 2, 2023 (Sunday)",Noon,Away,Grinnell College,"Grinnell, IA",,,"W,18-17",Box ScoreRecap
"April 5, 2023 (Wednesday)",Noon,Away,Ripon College,"Mauston, WI",,,"L,10-11",Box ScoreRecap
"April 5, 2023 (Wednesday)",2:30 pm,Away,Ripon College,"Mauston, WI",,,"L,2-28",Box ScoreRecap
"April 7, 2023 (Friday)",2 pm,Neutral,Cornell College,"Ashwaubenon, WI/ Capital Credit Union Park",,,"W,9-8(12 inn)",Box ScoreRecap
"April 7, 2023 (Friday)",4:30 pm,Neutral,Cornell College,"Ashwaubenon, WI/ Capital Credit Union Park",,,"L,2-6",Box ScoreRecap
"April 8, 2023 (Saturday)",1 pm,Neutral,Cornell College,"Appleton, WI/ Whiting Field",,,"W,8-4",Box ScoreRecap
"April 12, 2023 (Wednesday)",1 pm,Home,Ripon College,"Appleton, WI/ Whiting Field",,,"L,6-12",Box ScoreRecap
"April 15, 2023 (Saturday)",11 am,Away,Illinois College,"Jacksonville, IL",,,"W,5-1",Box ScoreRecap
"April 15, 2023 (Saturday)",2:30 pm,Away,Illinois College,"Jacksonville, IL",,,"L,6-16(7 inn.)",Box ScoreRecap
"April 16, 2023 (Sunday)",Noon,Away,Illinois College,"Jacksonville, IL",,,"L,17-21",Box ScoreRecap
"April 19, 2023 (Wednesday)",1 pm,Away,Beloit College,"Beloit, WI",,,"L,5-12",Box ScoreRecap
"April 19, 2023 (Wednesday)",3:30 pm,Away,Beloit College,"Beloit, WI",,,"W,9-5",Box ScoreRecap
"April 22, 2023 (Saturday)",Noon,Home,Monmouth College,"Appleton, WI/ Whiting Field",,,"L,8-11",Box ScoreRecap
"April 22, 2023 (Saturday)",3 pm,Home,Monmouth College,"Appleton, WI/ Whiting Field",,,"L,4-9",Box ScoreRecap
"April 23, 2023 (Sunday)",11 am,Home,Monmouth College,"Appleton, WI/ Whiting Field",,,"W,8-3",Box ScoreRecap
"April 25, 2023 (Tuesday)",1 pm,Home,Beloit College,"Appleton, WI/ Whiting Field",,,"L,6-16",Box ScoreRecap
"April 27, 2023 (Thursday)",2 pm,Home,University of Wisconsin-Stevens Point,"Appleton, WI/ Whiting Field",,,"L,6-11",Box ScoreRecap
"April 29, 2023 (Saturday)",Noon,Away,Knox College,"Galesburg, IL",,,"W,29-5(7 inn.)",Box ScoreRecap
"April 29, 2023 (Saturday)",3 pm,Away,Knox College,"Galesburg, IL",,,"W,16-2(7 inn.)",Box ScoreRecap
"April 30, 2023 (Sunday)",Noon,Away,Knox College,"Galesburg, IL",,,"W,12-6",Box ScoreRecap
"May 4, 2023 (Thursday)",3 pm,Neutral,Carthage College,"Kenosha, WI",,,"W,17-14",Box ScoreRecap
"May 6, 2023 (Saturday)",Noon,Home,University of Chicago,"Appleton, WI/ Whiting Field",,,"L,0-1",Box ScoreRecap
"May 6, 2023 (Saturday)",3 pm,Home,University of Chicago,"Appleton, WI/ Whiting Field",,,"W,9-0",Box ScoreRecap
"May 7, 2023 (Sunday)",Noon,Home,University of Chicago,"Appleton, WI/ Whiting Field",,,"L,7-14",Box ScoreRecap
"May 12, 2023 (Friday)",TBA,Home,Midwest Conference Tournament,TBD,,,,History
"May 13, 2023 (Saturday)",TBA,Home,Midwest Conference Tournament,TBD,,,,History
