Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 26, 2021 (Friday)",1:00 PM,Away,Illinois Wesleyan University,"Bloomington, IL",,,"L,0-9",Box ScoreRecap
"March 3, 2021 (Wednesday)",5:00 PM,Away,Greenville University,"Greenville, IL",,,"L,0-9",Box ScoreRecap
"March 5, 2021 (Friday)",1:00 PM,Home,Kaskaskia College,"Jacksonville, Ill.",,,"L,0-9",Box ScoreRecap
"March 12, 2021 (Friday)",1:00 PM,Neutral,Wisconsin Lutheran College,"Bloomington, Ill.",,,"L,3-6",Box ScoreRecap
"March 21, 2021 (Sunday)",10:00 AM,Away,Webster University,"St. Louis, MO",,,"L,0-9",Box ScoreRecap
"March 24, 2021 (Wednesday)",4:00 PM,Home,Greenville University,"Jacksonville, Ill.",,,"L,1-8",Box ScoreRecap
"March 26, 2021 (Friday)",4:00 PM,Home,Webster University,"Jacksonville, Ill.",,,"L,0-9",Box Score
"March 29, 2021 (Monday)",2:00 PM,Home,Prairie State College,"Jacksonville, Ill.",,,"L,2-7",Box Score
"April 14, 2021 (Wednesday)",4:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,"L,3-6",Box ScoreRecap
"April 17, 2021 (Saturday)",1:00 PM,Away,Cornell College,"Mount Vernon, IA",,,"L,1-8",Box ScoreRecap
"April 18, 2021 (Sunday)",1:30 PM,Home,Grinnell College,"Jacksonville, Ill.",,,"L,0-9",Box ScoreRecap
"April 22, 2021 (Thursday)",4:00 PM,Away,Monmouth College,"Monmouth, IL",,,"L,3-6",Box ScoreRecap
"April 24, 2021 (Saturday)",1:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,"L,1-8",Box ScoreRecap
"April 25, 2021 (Sunday)",1:30 PM,Away,Grinnell College,"Grinnell, IA",,,"L,0-9",Box ScoreRecap
"April 28, 2021 (Wednesday)",1:00 PM,Neutral,Grinnell College,"Grinnell, Iowa",,,"L,0-9",Box ScoreRecap
