Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2016 (Thursday)",4 pm,Away,Dominican (Ill.),,,,"W,4-0",Box ScoreRecap
"September 3, 2016 (Saturday)",1 pm,Home,Texas-Dallas,,,,"W,1-0",Box ScoreRecap
"September 7, 2016 (Wednesday)",4 pm,Away,Knox,,,,"W,1-0",Box ScoreRecap
"September 9, 2016 (Friday)",7 pm,Away,North Park,,,,"W,3-0",Box ScoreRecap
"September 13, 2016 (Tuesday)",7 pm,Home,Wheaton (Ill.),,,,"W,2-0",Box ScoreRecap
"September 16, 2016 (Friday)",7 pm,Away,Elmhurst,,,,"W,4-1",Box ScoreRecap
"September 18, 2016 (Sunday)",3 pm,Home,Wartburg,,,,"W,3-0",Box ScoreRecap
"September 21, 2016 (Wednesday)",7:30 pm,Away,North Central (Ill.),,,,"W,4-0",Box ScoreRecap
"September 24, 2016 (Saturday)",4 pm,Home,Rose-Hulman,,,,"W,2-0",Box ScoreRecap
"September 27, 2016 (Tuesday)",7 pm,Away,#19 Carthage,,,,"W,6-2",Box ScoreRecap
"October 1, 2016 (Saturday)",1:30 pm,Away,Emory,,,,"W,2-0",Box ScoreRecap
"October 8, 2016 (Saturday)",1:30 pm,Home,#4 Rochester (N.Y.),,,,"W,2-1",Box ScoreRecap
"October 14, 2016 (Friday)",5:30 pm,Home,Brandeis,,,,"W,2-1",Box ScoreRecap
"October 16, 2016 (Sunday)",1:30 pm,Home,New York U.,,,,"W,5-0",Box ScoreRecap
"October 23, 2016 (Sunday)",1 pm,Home,Aurora,,,,"W,3-0",Box ScoreRecap
"October 28, 2016 (Friday)",7:30 pm,Away,Case Western Reserve,,,,"T,0-0",Box ScoreRecap
"October 30, 2016 (Sunday)",1 pm,Away,#19 Carnegie Mellon,,,,"W,2-0",Box ScoreRecap
"November 5, 2016 (Saturday)",7 pm,Away,Washington-St. Louis,,,,"T,0-0",Box ScoreRecap
"November 13, 2016 (Sunday)",5 pm,Home,Westminster (MO),,,,"W,4-0",Box ScoreRecap
"November 19, 2016 (Saturday)",11 am,Home,#25 Redlands,TBA,,,"L,2-3",Box ScoreRecap
