Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 13, 1930 (Saturday)",,Away,Minnesota,"Minneapolis, MN",,,"L,10-25",
"December 19, 1930 (Friday)",,Home,St. Louis,"Grinnell, IA",,,"W,21-19",
"January 5, 1931 (Monday)",,Away,Oklahoma A&M,"Stillwater, OK",,,"L,16-23",
"January 12, 1931 (Monday)",,Home,Washington University,"Grinnell, IA",,,"W,28-24",
"January 17, 1931 (Saturday)",,Home,Creighton,"Grinnell, IA",,,"L,26-30",
"January 24, 1931 (Saturday)",,Home,Drake,"Grinnell, IA",,,"L,12-27",
"January 30, 1931 (Friday)",,Home,Oklahoma A&M,"Grinnell, IA",,,"W,26-19",
"February 2, 1931 (Monday)",,Away,Coe,"Cedar Rapids, IA",,,"W,30-22",
"February 7, 1931 (Saturday)",,Away,Marquette,"Milwaukee, WI",,,"L,22-33",
"February 13, 1931 (Friday)",,Away,Washington University,"St. Louis, MO",,,"L,25-26",
"February 14, 1931 (Saturday)",,Away,St. Louis,"St. Louis, MO",,,"L,11-27",
"February 20, 1931 (Friday)",,Away,Drake,"Des Moines, IA",,,"W,22-15",
"February 24, 1931 (Tuesday)",,Home,Marquette,"Grinnell, IA",,,"W,21-17",
"February 27, 1931 (Friday)",,Home,Coe,"Grinnell, IA",,,"W,36-26",
"March 6, 1931 (Friday)",,Away,Creighton,"Omaha, NE",,,"L,27-31",
