Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2019 (Saturday)",1:00 PM,Away,Mount Mary University,"Milwaukee, Wis.",,,"W,8-0",Box ScoreRecap
"September 4, 2019 (Wednesday)",7:00 PM,Home,MacMurray College,"Jacksonville, Ill.",,,"W,2-1(2OT)",Box ScoreRecap
"September 7, 2019 (Saturday)",12:00 PM,Away,Earlham College,"Richmond, Ind.",,,"L,0-3",Box ScoreRecap
"September 10, 2019 (Tuesday)",7:30 PM,Home,Principia College,"Jacksonville, Ill.",,,"W,2-1",Box ScoreRecap
"September 12, 2019 (Thursday)",7:00 PM,Home,Blackburn College,"Jacksonville, Ill.",,,"W,4-0",Box ScoreRecap
"September 17, 2019 (Tuesday)",5:00 PM,Away,Webster University,"St. Louis, Mo.",,,"L,0-7",Box ScoreRecap
"September 21, 2019 (Saturday)",11:00 AM,Home,Lincoln Christian University,"Jacksonville, Ill.",,,Canceled,Recap
"September 22, 2019 (Sunday)",2:00 PM,Away,Rockford University,"Rockford, Ill.",,,"W,3-1",Box ScoreRecap
"September 25, 2019 (Wednesday)",7:00 PM,Home,Greenville University,"Jacksonville, Ill.",,,"L,0-5",Box ScoreRecap
"September 28, 2019 (Saturday)",11:00 AM,Away,Lawrence University,"Appleton, Wis.",,,"L,0-1(OT)",Box ScoreRecap
"September 29, 2019 (Sunday)",11:00 AM,Away,Ripon College,"Ripon, Wis.",,,"L,0-1",Box ScoreRecap
"October 2, 2019 (Wednesday)",7:00 PM,Home,Fontbonne University,"Jacksonville, Ill.",,,"L,0-2",Box ScoreRecap
"October 5, 2019 (Saturday)",11:00 AM,Home,Knox College,"Jacksonville, Ill.",,,"L,1-4",Box ScoreRecap
"October 11, 2019 (Friday)",1:00 PM,Home,Monmouth College,"Jacksonville, Ill.",,,"L,0-3",Box ScoreRecap
"October 13, 2019 (Sunday)",1:00 PM,Away,Cornell College,"Mount Vernon, Iowa",,,"L,0-4",Box ScoreRecap
"October 19, 2019 (Saturday)",11:00 AM,Home,St. Norbert College,"Jacksonville, Ill.",,,"L,0-6",Box ScoreRecap
"October 20, 2019 (Sunday)",11:00 AM,Home,Beloit College,"Jacksonville, Ill.",,,"L,0-1",Box ScoreRecap
"October 26, 2019 (Saturday)",11:00 AM,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,0-7",Box ScoreRecap
"November 2, 2019 (Saturday)",11:00 AM,Home,Grinnell College,"Jacksonville, Ill.",,,"L,0-3",Box ScoreRecap
