Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Goldman, Elsa",SO-2,2.92m,"9' 7""",Midwest Conference Indoor Championships,"Feb 22, 2013"
,"Carlson, Athena",SO-2,2.90m,"9' 6.25""",Wartburg Invite,"Feb 16, 2013"
