Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2005 (Friday)",4:00 p.m. ET,Neutral,Anderson University (IN),"Kalamazoo, MI",,,Hornet Invitational,"L,0-3",
"September 2, 2005 (Friday)",6:00 p.m. ET,Neutral,Adrian College,"Kalamazoo, MI",,,Hornet Invitational,"L,1-3",
"September 3, 2005 (Saturday)",10:00 a.m. ET,Neutral,Manchester University,"Kalamazoo, MI",,,Hornet Invitational,"W,3-0",
"September 3, 2005 (Saturday)",2:00 p.m. ET,Away,Kalamazoo College,"Kalamazoo, MI",,,Hornet Invitational,"W,3-2",
"September 6, 2005 (Tuesday)",7:00 p.m.,Home,Wheaton College (Ill.),"Lake Forest, IL",,,,"W,3-0",
"September 8, 2005 (Thursday)",7:00 p.m.,Away,Marian University,"Fond du Lac, WI",,,,"W,3-2",
"September 10, 2005 (Saturday)",12:00 p.m.,Neutral,North Central College,"Lisle, IL",,,Red & Black Triangular,"L,2-3",
"September 10, 2005 (Saturday)",2:00 p.m.,Away,Benedictine University,"Lisle, IL",,,Red & Black Triangular,"W,3-1",
"September 17, 2005 (Saturday)",11:00 a.m.,Neutral,Concordia University Chicago,"Wheaton, IL",,,Thunder Classic,"W,3-0",
"September 17, 2005 (Saturday)",1:00 p.m.,Neutral,Rockford University,"Wheaton, IL",,,Thunder Classic,"W,3-0",
"September 17, 2005 (Saturday)",3:00 p.m.,Neutral,North Central College,"Wheaton, IL",,,Thunder Classic,"L,2-3",
"September 20, 2005 (Tuesday)",7:00 p.m.,Away,Concordia University Chicago,"River Forest, IL",,,,"W,3-0",
"September 24, 2005 (Saturday)",1:00 p.m.,Neutral,Ripon College,"Beloit, WI",,,Midwest Conference Crossover I,"W,3-1",
"September 24, 2005 (Saturday)",7:00 p.m.,Neutral,Carroll University,"Beloit, WI",,,Midwest Conference Crossover I,"W,3-0",
"September 25, 2005 (Sunday)",11:00 a.m.,Neutral,St. Norbert College,"Beloit, WI",,,Midwest Conference Crossover I,"W,3-2",
"September 27, 2005 (Tuesday)",7:00 p.m.,Home,University of Wisconsin-Whitewater,"Lake Forest, IL",,,,"L,0-3",
"September 29, 2005 (Thursday)",7:00 p.m.,Home,Elmhurst University,"Lake Forest, IL",,,,"L,1-3",
"October 1, 2005 (Saturday)",10:00 a.m.,Home,Illinois Wesleyan University,"Lake Forest, IL",,,Forester Invitational,"W,3-0",
"October 1, 2005 (Saturday)",12:00 p.m.,Home,Aurora University,"Lake Forest, IL",,,Forester Invitational,"L,0-3",
"October 1, 2005 (Saturday)",2:00 p.m.,Home,North Park University,"Lake Forest, IL",,,Forester Invitational,"W,3-0",
"October 4, 2005 (Tuesday)",7:00 p.m.,Home,Monmouth College,"Lake Forest, IL",,,,"L,2-3",
"October 8, 2005 (Saturday)",11:00 a.m.,Neutral,Lawrence University,"Monmouth, IL",,,Midwest Conference Crossover II,"W,3-0",
"October 8, 2005 (Saturday)",3:00 p.m.,Neutral,Beloit College,"Monmouth, IL",,,Midwest Conference Crossover II,"W,3-0",
"October 11, 2005 (Tuesday)",7:00 p.m.,Away,University of Chicago,"Chicago, IL",,,,"L,2-3",
"October 14, 2005 (Friday)",7:00 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,3-0",
"October 20, 2005 (Thursday)",7:00 p.m.,Home,Illinois College,"Lake Forest, IL",,,,"W,3-2",
"October 25, 2005 (Tuesday)",7:00 p.m.,Home,Carthage College,"Lake Forest, IL",,,,"L,1-3",
"October 27, 2005 (Thursday)",7:00 p.m.,Away,Judson University,"Elgin, IL",,,,"L,2-3",
"October 29, 2005 (Saturday)",12:00 p.m.,Away,Grinnell College,"Grinnell, IA",,,,"W,3-0",
"November 4, 2005 (Friday)",10:00 a.m.,Neutral,Ripon College,"De Pere, WI",,,Midwest Conference Tournament,"W,3-1",
"November 4, 2005 (Friday)",2:00 p.m.,Neutral,Monmouth College,"De Pere, WI",,,Midwest Conference Tournament,"L,1-3",
