Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2012 (Friday)",2:00 p.m.,Away,St. Scholastica,Duluth,,,Advantage Emblem Cup,"L,1-2",Box ScoreRecap
"September 1, 2012 (Saturday)",3:00 p.m.,Neutral,University of Wisconsin-Whitewater,Duluth,,,Advantage Emblem Cup,"W,1-0",Box ScoreRecap
"September 8, 2012 (Saturday)",2:00 p.m.,Neutral,Nebraska Wesleyan University,"Decorah, Ia.",,,,"W,5-0",Box ScoreRecap
"September 9, 2012 (Sunday)",2:00 p.m.,Away,Luther (Ia.),"Decorah, Ia.",,,,"W,4-1",Box ScoreRecap
"September 11, 2012 (Tuesday)",7:30 p.m.,Home,College of Saint Benedict,Macalester Stadium,,,,"L,0-1",Box ScoreRecap
"September 16, 2012 (Sunday)",2:30 p.m.,Home,Loras College,Macalester Stadium,,,,"L,1-4",Box ScoreRecap
"September 19, 2012 (Wednesday)",7:30 p.m.,Home,Augsburg,Macalester Stadium,,,,"W,5-0",Box ScoreRecap
"September 22, 2012 (Saturday)",1:00 p.m.,Away,Hamline,St. Paul,,,,"W,4-3(ot)",Box ScoreRecap
"September 26, 2012 (Wednesday)",4:00 p.m.,Away,Carleton,Northfield,,,,"T,0-0(2ot)",Box ScoreRecap
"September 29, 2012 (Saturday)",1:00 p.m.,Away,Bethel,Arden Hills,,,,"L,0-2",Box ScoreRecap
"October 3, 2012 (Wednesday)",5:30 p.m.,Home,Concordia College (Minn.),Macalester Stadium,,,,"L,1-2",Box ScoreRecap
"October 6, 2012 (Saturday)",1:00 p.m.,Home,University of Wisconsin-Stout,Macalester Stadium,,,,"W,3-0",Box ScoreRecap
"October 9, 2012 (Tuesday)",7:30 p.m.,Home,St. Thomas,Macalester Stadium,,,,"W,2-1",Box ScoreRecap
"October 12, 2012 (Friday)",4:00 p.m.,Home,St. Olaf,Macalester Stadium,,,,"L,0-1",Box ScoreRecap
"October 20, 2012 (Saturday)",1:00 p.m.,Home,St. Catherine University,Macalester Stadium,,,,"W,1-0(2ot)",Box ScoreRecap
"October 24, 2012 (Wednesday)",7:00 p.m.,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"W,5-1",Box ScoreRecap
"October 27, 2012 (Saturday)",1:00 p.m.,Away,Gustavus Adolphus,St. Peter,,,,"W,3-0",Box ScoreRecap
