Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2011 (Friday)",7:30 pm,Away,Franklin College,"Franklin, IN",,,"L,0-7",Recap
"September 5, 2011 (Monday)",1:00 pm,Home,MacMurray College,HOME,,,"W,5-4",Recap
"September 7, 2011 (Wednesday)",5:00 pm,Away,Eureka College,"Eureka, IL",,,"L,3-4",Recap
"September 10, 2011 (Saturday)",3:00 pm,Away,Culver Stockton College,"Canton, MO",,,"L,1-6",Recap
"September 11, 2011 (Sunday)",4:00 pm,Home,Rockford College,HOME,,,"L,0-3",Recap
"September 22, 2011 (Thursday)",4:00 pm,Home,Augustana College,HOME,,,"L,0-6",Recap
"September 24, 2011 (Saturday)",12:00 pm,Away,Carroll University,"Waukesha, WI",,,"L,2-5",Recap
"October 2, 2011 (Sunday)",3:00 pm,Home,Beloit College,HOME,,,"L,0-5",Recap
"October 4, 2011 (Tuesday)",TBD,Away,Webster University,"St. Louis, MO",,,"L,1-4",Recap
"October 8, 2011 (Saturday)",1:00 pm,Home,Ripon College,HOME,,,"L,0-3",Recap
"October 9, 2011 (Sunday)",4:00 pm,Home,Benedictine University,HOME,,,"L,3-5",Recap
"October 15, 2011 (Saturday)",1:00 pm,Away,Monmouth College,"Monmouth, IL",,,"L,0-7",Recap
"October 22, 2011 (Saturday)",1:00 pm,Away,Lawrence University,"Appleton, WI",,,"L,1-4",Recap
"October 23, 2011 (Sunday)",1:00 pm,Away,St. Norbert College,"De Pere, WI",,,"L,1-5",Recap
"October 26, 2011 (Wednesday)",3:30 pm,Home,Illinois College,HOME,,,"L,0-1",Recap
"October 29, 2011 (Saturday)",3:30 pm,Home,Lake Forest College,HOME,,,"L,1-5",Recap
"October 30, 2011 (Sunday)",1:00 pm,Away,Grinnell College,"Grinnell, IA",,,"L,1-8",Recap
