Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 3, 1994 (Saturday)",,Home,Albion College,"Lake Forest, IL",,,,"L,0-3",
"September 7, 1994 (Wednesday)",,Away,University of Chicago,"Chicago, IL",,,,"L,1-2",
"September 10, 1994 (Saturday)",,Home,Saint Mary's College (IN),"Lake Forest, IL",,,,"L,2-3",
"September 14, 1994 (Wednesday)",,Away,Carroll University,"Waukesha, WI",,,,"W,7-0",
"September 17, 1994 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,,"W,3-1",
"September 21, 1994 (Wednesday)",,Away,Ripon College,"Ripon, WI",,,,"W,3-0",
"September 24, 1994 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,,"L,0-5",
"September 27, 1994 (Tuesday)",,Away,Beloit College,"Beloit, WI",,,,"W,1-0",
"October 1, 1994 (Saturday)",,Away,St. Norbert College,De Pere. WI,,,,"L,0-2",
"October 5, 1994 (Wednesday)",,Home,Wheaton College (Ill.),"Lake Forest, IL",,,,"L,0-2",
"October 8, 1994 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,,"W,5-0",
"October 12, 1994 (Wednesday)",,Home,Carroll University,"Lake Forest, IL",,,,"W,11-0",
"October 15, 1994 (Saturday)",,Home,Ripon College,"Lake Forest, IL",,,,"W,4-0",
"October 18, 1994 (Tuesday)",,Home,Beloit College,"Lake Forest, IL",,,,"W,6-1",
"October 30, 1994 (Sunday)",,Neutral,Grinnell College,St. Norbert,,,MACW Championship Tournament,"W,3-1",
"October 31, 1994 (Monday)",,Away,St. Norbert College,De Pere. WI,,,MACW Championship Tournament,"L,0-2",
