Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 5, 1997 (Friday)",6 pm,Neutral,Bluffton University,"Kalamazoo, MI",,,Hornet Invitational,"W,3-0",
"September 5, 1997 (Friday)",8 pm,Neutral,Capital University,"Kalamazoo, MI",,,Hornet Invitational,"W,3-1",
"September 6, 1997 (Saturday)",10 am,Away,Kalamazoo College,"Kalamazoo, MI",,,Hornet Invitational,"W,3-1",
"September 6, 1997 (Saturday)",12 pm,Neutral,Bluffton University,"Kalamazoo, MI",,,Hornet Invitational,"L,0-3",
"September 9, 1997 (Tuesday)",,Home,Carthage College,"Lake Forest, IL",,,,"W,3-0",
"September 13, 1997 (Saturday)",6 pm,Neutral,Benedictine University,"Naperville, IL",,,Red & Black Triangular,"W,3-0",
"September 13, 1997 (Saturday)",8 pm,Away,North Central College,"Naperville, IL",,,Red & Black Triangular,"L,1-3",
"September 16, 1997 (Tuesday)",,Home,Saint Xavier University (Ill.),"Lake Forest, IL",,,,"W,3-0",
"September 25, 1997 (Thursday)",,Away,Elmhurst University,"Elmhurst, IL",,,,"L,0-3",
"October 4, 1997 (Saturday)",10 am,Home,Lakeland University,"Lake Forest, IL",,,Forester Invitational,"W,3-0",
"October 4, 1997 (Saturday)",12 pm,Home,Chadron State College,"Lake Forest, IL",,,Forester Invitational,"L,2-3",
"October 4, 1997 (Saturday)",2 pm,Home,St. Norbert College,"Lake Forest, IL",,,Forester Invitational,"W,3-0",
"October 8, 1997 (Wednesday)",,Home,Saint Mary's College (IN),"Lake Forest, IL",,,,"W,3-0",
"October 11, 1997 (Saturday)",10 am,Away,Carroll University,"Waukesha, WI",,,,"W,3-1",
"October 11, 1997 (Saturday)",2 pm,Neutral,University of Wisconsin-Platteville,"Waukesha, WI",,,,"L,1-3",
"October 14, 1997 (Tuesday)",,Away,University of Chicago,"Chicago, IL",,,,"W,3-1",
"October 17, 1997 (Friday)",,Away,Knox College,"Galesburg, IL",,,,"W,3-0",
"October 18, 1997 (Saturday)",,Away,Monmouth College,"Monmouth, IL",,,,"W,3-0",
"October 22, 1997 (Wednesday)",,Home,Grinnell College,"Lake Forest, IL",,,,"W,3-1",
"October 25, 1997 (Saturday)",,Home,Illinois College,"Lake Forest, IL",,,,"L,2-3",
"October 30, 1997 (Thursday)",,Away,Judson University,"Elgin, IL",,,,"L,1-3",
"October 31, 1997 (Friday)",,Home,Illinois Wesleyan University,"Lake Forest, IL",,,,"W,3-2",
"November 7, 1997 (Friday)",,Neutral,Ripon College,"Appleton, WI",,,Midwest Conference Tournament,"W,3-0",
"November 8, 1997 (Saturday)",10 am,Neutral,St. Norbert College,"Appleton, WI",,,Midwest Conference Tournament,"W,3-1",
"November 8, 1997 (Saturday)",2 pm,Neutral,Illinois College,"Appleton, WI",,,Midwest Conference Tournament,"W,3-1",
