Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 1994 (Wednesday)",,Away,Simpson,"Indianola, IA",,,"W,5-4",
"September 9, 1994 (Friday)",,Home,Wartburg,"Grinnell, IA",,,"W,9-0",
"September 16, 1994 (Friday)",,Away,Cornell,"Mount Vernon, IA",,,"L,3-6",
"September 17, 1994 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,2-7",
"September 18, 1994 (Sunday)",,Away,Lawrence,"Appleton, WI",,,"W,9-0",
"September 22, 1994 (Thursday)",,Home,Coe,"Grinnell, IA",,,"L,2-7",
"September 25, 1994 (Sunday)",,Home,Loras,"Grinnell, IA",,,"L,2-7",
"October 1, 1994 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,9-0",
"October 2, 1994 (Sunday)",,Home,Beloit,"Grinnell, IA",,,"L,1-8",
"October 10, 1994 (Monday)",,Home,Buena Vista,"Grinnell, IA",,,"W,8-1",
"October 11, 1994 (Tuesday)",,Away,Central,"Pella, IA",,,"W,5-4",
"October 15, 1994 (Saturday)",,Neutral,MWC Tournament,"Madison, WI",,,6th/11 Teams,
