Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 2, 2021 (Friday)",3:30 PM,Away,Augsburg University,"Minneapolis, MN/Parade Stadium",,,"W,19-16",Box ScoreRecap
"April 3, 2021 (Saturday)",1:00 PM,Home,Augsburg University,"St. Paul, MN (Home)/Nicholson Field",,,"L,3-8",Box ScoreRecap
"April 3, 2021 (Saturday)",3:30 PM,Home,Augsburg University,"St. Paul, MN (Home)/Nicholson Field",,,"W,12-1",Box ScoreRecap
"April 6, 2021 (Tuesday)",1:00 PM,Away,University of St. Thomas,"St. Paul, MN",,,"L,0-5",Box ScoreRecap
"April 9, 2021 (Friday)",4:30 PM,Away,University of St. Thomas,"St. Paul, MN",,,"L,3-13",Box ScoreRecap
"April 10, 2021 (Saturday)",3:30 PM,Home,Bethel University,"St. Paul, MN (Home)/Nicholson Field",,,"L,3-4",Box ScoreRecap
"April 11, 2021 (Sunday)",1:00 PM,Away,Bethel University,"St. Paul, MN",,,"L,3-7",Box ScoreRecap
"April 11, 2021 (Sunday)",3:30 PM,Away,Bethel University,"St. Paul, MN",,,"W,5-2",Box ScoreRecap
"April 14, 2021 (Wednesday)",2:30 PM,Home,Gustavus Adolphus College,"St. Paul, MN (Home)/Nicholson Field",,,"L,1-5",Box ScoreRecap
"April 14, 2021 (Wednesday)",5:00 PM,Home,Gustavus Adolphus College,"St. Paul, MN (Home)/Nicholson Field",,,"L,1-11",Box ScoreRecap
"April 17, 2021 (Saturday)",1:00 PM,Away,Hamline University,"St. Paul, MN/CHS Field",,,"L,2-5",Box ScoreRecap
"April 17, 2021 (Saturday)",3:30 PM,Away,Hamline University,"St. Paul, MN/CHS Field",,,"W,7-5",Box ScoreRecap
"April 18, 2021 (Sunday)",11:30 AM,Home,Hamline University,"St. Paul, MN (Home)/Nicholson Field",,,"W,9-8",Box ScoreRecap
"April 21, 2021 (Wednesday)",2:30 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,Postponed,
"April 21, 2021 (Wednesday)",5:00 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,Postponed,
"April 22, 2021 (Thursday)",2:30 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,"L,4-7",Box ScoreRecap
"April 22, 2021 (Thursday)",5:00 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,"L,0-7",Box ScoreRecap
"April 24, 2021 (Saturday)",1:00 PM,Home,Concordia College (Minn.),"St. Paul, MN (Home)/Nicholson Field",,,"L,4-11",Box ScoreRecap
"April 24, 2021 (Saturday)",3:30 PM,Home,Concordia College (Minn.),"St. Paul, MN (Home)/Nicholson Field",,,"W,6-1",Box ScoreRecap
"April 26, 2021 (Monday)",3:30 PM,Away,Concordia College (Minn.),"Moorhead, MN",,,"L,3-5",Box ScoreRecap
"April 28, 2021 (Wednesday)",2:30 PM,Away,Saint John's University,"Collegeville, MN",,,"L,7-8",Box ScoreRecap
"April 28, 2021 (Wednesday)",5:00 PM,Away,Saint John's University,"Collegeville, MN",,,"L,4-5",Box ScoreRecap
"May 1, 2021 (Saturday)",1:00 PM,Home,Carleton College,"St. Paul, MN (Home)/Nicholson Field",,,"L,4-8",Box ScoreRecap
"May 1, 2021 (Saturday)",3:30 PM,Home,Carleton College,"St. Paul, MN (Home)/Nicholson Field",,,"L,9-21",Box ScoreRecap
"May 2, 2021 (Sunday)",10:00 AM,Away,Carleton College,"Northfield, MN",,,"W,6-3",Box ScoreRecap
"May 5, 2021 (Wednesday)",2:30 PM,Away,St. Olaf College,"Northfield, MN",,,"W,8-4",Box ScoreRecap
"May 5, 2021 (Wednesday)",5:00 PM,Away,St. Olaf College,"Northfield, MN",,,Postponed,
"May 14, 2021 (Friday)",4:00 PM,Home,Bethel University,"St. Paul, MN (Home)/Nicholson Field",,,"L,4-7",Box ScoreRecap
"May 16, 2021 (Sunday)",1:00 PM,Away,Bethel University,"St. Paul, MN",,,"L,4-5",Box ScoreRecap
