Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 29, 2017 (Tuesday)",7:00 PM,Away,Lincoln Christian University (Scrimmage),"Lincoln, Ill.",,,,,
"September 1, 2017 (Friday)",3:00 PM,Home,Fontbonne University,"Jacksonville, Ill.",,,Illinois College Tournament I,"W,3-0",Box ScoreRecap
"September 1, 2017 (Friday)",7:00 PM,Home,Blackburn College,"Jacksonville, Ill.",,,Illinois College Tournament I,"W,3-0",Box ScoreRecap
"September 2, 2017 (Saturday)",10:00 AM,Home,Trine University,"Jacksonville, Ill.",,,Illinois College Tournament I,"L,0-3",Box ScoreRecap
"September 2, 2017 (Saturday)",2:00 PM,Home,Culver-Stockton College,"Jacksonville, Ill.",,,Illinois College Tournament I,"W,3-1",Box ScoreRecap
"September 8, 2017 (Friday)",5:00 PM,Neutral,William Woods University,"Terre Haute, Ind.",,,Rose-Hulman Tournament,"L,0-3",Box ScoreRecap
"September 8, 2017 (Friday)",7:00 PM,Neutral,North Central College,"Terre Haute, Ind.",,,Rose-Hulman Tournament,"L,0-3",Box ScoreRecap
"September 9, 2017 (Saturday)",10:00 AM,Neutral,Anderson University,"Terre Haute, Ind.",,,Rose-Hulman Tournament,"L,1-3",Box ScoreRecap
"September 9, 2017 (Saturday)",12:00 PM,Away,Rose-Hulman Institute of Technology,"Terre Haute, Ind.",,,Rose-Hulman Tournament,"L,0-3",Box ScoreRecap
"September 12, 2017 (Tuesday)",7:00 PM,Away,Principia College,"Elsah, Ill.",,,,"L,0-3",Box ScoreRecap
"September 15, 2017 (Friday)",3:30 PM,Home,Concordia University (Chicago),"Jacksonville, Ill.",,,Illinois College Tournament II,"L,2-3",Box ScoreRecap
"September 15, 2017 (Friday)",7:30 PM,Home,Olivet College,"Jacksonville, Ill.",,,Illinois College Tournament II,"W,3-0",Box ScoreRecap
"September 16, 2017 (Saturday)",10:00 AM,Home,Franklin College,"Jacksonville, Ill.",,,Illinois College Tournament II,"L,0-3",Box ScoreRecap
"September 16, 2017 (Saturday)",2:00 PM,Home,Saint Mary's College,"Jacksonville, Ill.",,,Illinois College Tournament II,"W,3-2",Box ScoreRecap
"September 19, 2017 (Tuesday)",6:00 PM,Away,Webster University,"St. Louis, Mo.",,,,"L,1-3",Box ScoreRecap
"September 27, 2017 (Wednesday)",7:00 PM,Away,Knox College,"Galesburg, Ill.",,,,"W,3-1",Box ScoreRecap
"September 30, 2017 (Saturday)",12:00 PM,Away,Lawrence University,"Appleton, Wis.",,,,"L,1-3",Box ScoreRecap
"October 4, 2017 (Wednesday)",7:00 PM,Home,Robert Morris University-Springfield,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"October 6, 2017 (Friday)",7:00 PM,Home,Ripon College,"Jacksonville, Ill.",,,,"W,3-1",Box ScoreRecap
"October 7, 2017 (Saturday)",12:00 PM,Home,St. Norbert College,"Jacksonville, Ill.",,,,"L,2-3",Box ScoreRecap
"October 11, 2017 (Wednesday)",7:00 PM,Away,Monmouth College,"Monmouth, Ill.",,,,"W,3-2",Box ScoreRecap
"October 13, 2017 (Friday)",7:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,,"L,2-3",Box ScoreRecap
"October 14, 2017 (Saturday)",1:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,,"L,2-3",Box ScoreRecap
"October 18, 2017 (Wednesday)",7:00 PM,Home,Blackburn College,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"October 20, 2017 (Friday)",7:00 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,,"L,0-3",Box ScoreRecap
"October 21, 2017 (Saturday)",1:00 PM,Away,Beloit College,"Beloit, Wis.",,,,"W,3-2",Box ScoreRecap
"October 25, 2017 (Wednesday)",7:00 PM,Home,MacMurray College,"Jacksonville, Ill.",,,"Set, Serve and Rally for the Cure","W,3-0",Box ScoreRecap
"October 27, 2017 (Friday)",6:00 PM,Neutral,Simpson College,"Rock Island, Ill.",,,Augustana Viking Classic,"W,3-1",Box ScoreRecap
"October 27, 2017 (Friday)",8:00 PM,Away,Augustana College,"Rock Island, Ill.",,,Augustana Viking Classic,"L,0-3",Box ScoreRecap
"October 28, 2017 (Saturday)",11:00 AM,Neutral,Wartburg College,"Rock Island, Ill.",,,Augustana Viking Classic,"L,0-3",Box ScoreRecap
