Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 11, 1990 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"W,9-0",
"September 15, 1990 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"L,2-7",
"September 19, 1990 (Wednesday)",,Home,Simpson,"Grinnell, IA",,,"W,9-0",
"September 21, 1990 (Friday)",,Home,St. Norbert,"Grinnell, IA",,,"W,8-1",
"September 22, 1990 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,9-0",
"September 25, 1990 (Tuesday)",,Away,Grand View,"Des Moines, IA",,,"W,9-0",
"September 29, 1990 (Saturday)",,Away,Loras,"Dubuque, IA",,,"L,0-5",
"October 3, 1990 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,4-5",
"October 6, 1990 (Saturday)",,Neutral,Blackburn,"Jacksonville, IL",,,"W,7-2",
"October 6, 1990 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,8-1",
"October 9, 1990 (Tuesday)",,Away,Central,"Pella, IA",,,"W,5-4",
"October 13, 1990 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,7-2",
"October 19, 1990 (Friday)",,Neutral,MWC Tournament,"Moline, IL",,,7th/11 Teams,
