Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2016 (Thursday)",4 p.m.,Home,Wisconsin Lutheran College,"RIPON, Wis./Larson Courts",,,,"L,4-5",RecapBox Score
"September 3, 2016 (Saturday)",1 p.m.,Away,Alverno College,"Milwaukee, Wis.",,,,"L,0-9",RecapBox Score
"September 6, 2016 (Tuesday)",4 p.m.,Home,UW-Oshkosh,"RIPON, Wis./Larson Courts",,,,"L,0-9",RecapBox Score
"September 8, 2016 (Thursday)",4 p.m.,Home,Marian University,"RIPON, Wis./Larson Courts",,,,"L,0-9",RecapBox Score
"September 10, 2016 (Saturday)",9 a.m.,Away,Knox College,"Galesburg, Ill.",,,,"L,3-6",RecapBox Score
"September 10, 2016 (Saturday)",2 p.m.,Away,Monmouth College,"Monmouth, Ill.",,,,"W,8-1",RecapBox Score
"September 11, 2016 (Sunday)",9 a.m.,Away,Illinois College,"Jacksonville, Ill.",,,,"W,7-2",RecapBox Score
"September 17, 2016 (Saturday)",9 a.m.,Home,Lake Forest College,"RIPON, Wis./Larson Courts",,,,"L,0-9",RecapBox Score
"September 17, 2016 (Saturday)",3 p.m.,Home,Beloit College,"RIPON, Wis./Larson Courts",,,,"W,8-1",RecapBox Score
"September 18, 2016 (Sunday)",9 a.m.,Away,St. Norbert College,De Pere. Wis.,,,,"L,0-9",RecapBox Score
"September 21, 2016 (Wednesday)",4:30 p.m.,Away,Lakeland College,"Plymouth, Wis.",,,,"W,7-2",RecapBox Score
"September 25, 2016 (Sunday)",12 p.m.,Away,Loras College,"Dubuque, Iowa",,,,Postponed,
"September 27, 2016 (Tuesday)",3 p.m.,Home,Dominican University (Ill.),"RIPON, Wis./Larson Courts",,,,"W,5-2",RecapBox Score
"October 1, 2016 (Saturday)",3:30 p.m.,Home,UW-Stout,"RIPON, Wis./Larson Courts",,,,POSTPONED - RAIN,
"October 4, 2016 (Tuesday)",4 p.m.,Away,Milwaukee School of Engineering,"Milwaukee, Wis.",,,,"W,7-2",RecapBox Score
"October 6, 2016 (Thursday)",7 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,"L,0-9",RecapBox Score
"October 9, 2016 (Sunday)",9:30 a.m.,Home,Grinnell College,"RIPON, Wis./Larson Courts",,,,"L,0-9",RecapBox Score
"October 9, 2016 (Sunday)",1 p.m.,Home,Cornell College,"RIPON, Wis./Larson Courts",,,,"L,0-9",RecapBox Score
"October 15, 2016 (Saturday)",8 a.m.,Neutral,MWC Championships,"Madison, Wis./ Nielsen Tennis Center",,,Midwest Conference Championships,,RecapMWC Doubles Results
"October 16, 2016 (Sunday)",8 a.m.,Neutral,MWC Championships,"Madison, Wis./ Nielsen Tennis Center",,,Midwest Conference Championships,,RecapMWC Singles Results
"February 11, 2017 (Saturday)",8 a.m.,Away,Macalester College,"St. Paul, Minn.",,,,"L,0-9",RecapBox Score
"February 25, 2017 (Saturday)",Cancelled,Away,Bethany Lutheran College,"Mankato, Minn.",,,,Cancelled,
"March 4, 2017 (Saturday)",3 p.m.,Home,Loras College,"RIPON, Wis./ Valley Athletics",,,,"L,0-9",RecapBox Score
