Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 22, 2023 (Tuesday)",7:00 PM,Home,Illinois Wesleyan University,"Jacksonville, Ill.",,,,,History
"August 25, 2023 (Friday)",7:00 PM,Away,University of Illinois Springfield,"Springfield, IL",,,,,History
"September 2, 2023 (Saturday)",7:00 PM,Away,Millikin University,"Decatur, Ill.",,,,"L,4-5",Box ScoreRecap
"September 4, 2023 (Monday)",4:00 PM,Home,Westminster College (MO),"Jacksonville, Ill.",,,,"W,1-0",Box ScoreRecap
"September 6, 2023 (Wednesday)",7:00 PM,Away,Fontbonne University,"St. Louis, Mo.",,,,"W,3-0",Box ScoreRecap
"September 8, 2023 (Friday)",5:00 PM,Away,Simpson College,"Indianola, Iowa",,,,"L,1-2",Box ScoreRecap
"September 10, 2023 (Sunday)",3:30 PM,Home,University of Health Sciences & Pharmacy in St. Louis,"Jacksonville, Ill.",,,,"W,3-0",Box ScoreRecap
"September 12, 2023 (Tuesday)",6:00 PM,Home,Augustana College (IL),"Jacksonville, Ill.",,,,"T,0-0",Box ScoreRecap
"September 14, 2023 (Thursday)",5:00 PM,Away,Coe College,"Cedar Rapids, Iowa",,,,"L,4-6",Box ScoreRecap
"September 16, 2023 (Saturday)",1:30 PM,Home,Eureka College,"Jacksonville, Ill.",,,,"W,5-0",Box ScoreRecap
"September 19, 2023 (Tuesday)",7:00 PM,Away,Webster University,"St. Louis, Mo.",,,,"W,2-0",Box ScoreRecap
"September 23, 2023 (Saturday)",1:30 PM,Away,Ripon College,"Ripon, Wis.",,,,"W,2-1",Box ScoreRecap
"September 26, 2023 (Tuesday)",4:30 PM,Home,Elmhurst University,"Jacksonville, Ill.",,,,Postponed,Recap
"October 3, 2023 (Tuesday)",4:30 PM,Home,Knox College,"Jacksonville, Ill.",,,,"W,5-1",Box ScoreRecap
"October 7, 2023 (Saturday)",1:30 PM,Away,Grinnell College,"Grinnell, Iowa",,,,"L,0-1",Box ScoreRecapBoxscore
"October 11, 2023 (Wednesday)",4:30 PM,Home,Monmouth College,"Jacksonville, Ill.",,,,"T,2-2",Box ScoreRecap
"October 14, 2023 (Saturday)",8:00 PM,Home,Lawrence University,"Jacksonville, Ill.",,,,"W,2-0",Box ScoreRecap
"October 21, 2023 (Saturday)",1:30 PM,Away,Lake Forest College,"Lake Forest, Ill.",,,,"T,1-1",Box ScoreRecap
"October 25, 2023 (Wednesday)",7:00 PM,Home,Cornell College,"Jacksonville, Ill.",,,,"W,3-1",Box ScoreRecap
"October 28, 2023 (Saturday)",1:30 PM,Away,Beloit College,"Beloit, Wis.",,,,"W,5-1",Box ScoreRecap
"November 3, 2023 (Friday)",11:00 AM,Neutral,Cornell College,"Jacksonville, Ill./England Stadium",,,Midwest Conference Tournament,Lake Forest 2-0,
"November 3, 2023 (Friday)",2:00 PM,Home,Grinnell College,"Jacksonville, Ill./England Stadium",,,Midwest Conference Tournament,"L,0-12OT",Box ScoreRecap
"November 4, 2023 (Saturday)",2:00 PM,Neutral,Lake Forest College,"Jacksonville, Ill./England Stadium",,,Midwest Conference Championship,Lake Forest 2-0,
