Statistic,High,Player,Opponent
PUTOUTS,15,C. Koehler; Vince Reilly,Cornell College (3/31/2019); Illinois College (4/28/2019)
ASSISTS,7,K. Czajkowsk; Jared Booth,Chicago (4/13/2019); Illinois College (4/28/2019)
ERRORS,2,Jonathan Gottlieb; K. Czajkowsk; Jared Booth; Chad Koehler,Buena Vista (3/9/2019); Buena Vista (3/9/2019); Cornell College (3/31/2019); Buena Vista (3/10/2019); Hendrix (3/17/2019)
DPS TURNED,2,Vince Reilly,Knox (4/7/2019); Allegheny College (3/21/2019); Monmouth College (5/5/2019)
