Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2012 (Friday)",,Home,Northland International,,,,"L,1-3",
"September 2, 2012 (Sunday)",1 pm,Away,Marian (Wis.),"Fond du Lac, WI",,,"W,2-1",Box Score
"September 5, 2012 (Wednesday)",4 pm,Home,Milwaukee Engr.,,,,"L,2-3",Box Score
"September 8, 2012 (Saturday)",2 pm,Home,Augustana (Ill.),,,,"L,1-2",Box Score
"September 9, 2012 (Sunday)",4 pm,Away,St. Mary's (Minn.),"Winona, MN",,,"W,1-0",Box Score
"September 15, 2012 (Saturday)",1:30 pm,Home,Illinois Col.,,,,"W,2-1",
"September 16, 2012 (Sunday)",1:30 pm,Home,Knox,,,,"T,1-1",
"September 22, 2012 (Saturday)",3:30 pm,Home,Lake Forest,,,,"L,0-1",Box Score
"September 24, 2012 (Monday)",4:30 pm,Home,Wis. Lutheran,,,,"W,1-0",Box Score
"September 30, 2012 (Sunday)",,Away,Carroll (Wis.),"Waukesha, WI",,,"L,0-2",
"October 3, 2012 (Wednesday)",4 pm,Home,St. Norbert,,,,"W,2-1",
"October 6, 2012 (Saturday)",1:30 pm,Away,Monmouth (Ill.),"Monmouth, IL",,,"W,1-0",Box Score
"October 9, 2012 (Tuesday)",3:30 pm,Away,Ripon,"Ripon, WI",,,"L,0-1",
"October 16, 2012 (Tuesday)",7 pm,Away,Wis.-Oshkosh,"Oshkosh, WI",,,"L,0-2",Box Score
"October 20, 2012 (Saturday)",1:30 pm,Away,Grinnell,"Grinnell, IA",,,"L,0-1",Box Score
"October 21, 2012 (Sunday)",1:30 pm,Away,Cornell College,"Mount Vernon, IA",,,"W,2-1",
"October 27, 2012 (Saturday)",2:30 pm,Home,Beloit,,,,"W,1-0",Box Score
