Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Bell, Jake",FR-1,43.88m,"143' 11""",Midwest Conference Outdoor Championships,"May 10, 2024"
,"Delaney, Cole",FR-1,42.67m,"140' 0""",Monmouth College Fighting Scots Invite,"May 4, 2024"
,"Block, Owen",FR-1,37.30m,"122' 4""",Monmouth College Fighting Scots Invite,"May 4, 2024"
,"Snyder, James",SO-2,31.00m,"101' 8""",16th Annual PLNU Track and Field Invitational,"Mar 23, 2024"
,"Milenge, Moise",SO-2,29.41m,"96' 6""",Cornell Invitational,"Apr 6, 2024"
