Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date,Wind
,"Oliveira, Casey",FR-1,12.97m,"42' 6.75""",Monmouth College Fighting Scots Invite,"May 4, 2024",2.3
,"Dykstra, Murphy",FR-1,12.85m,"42' 2""",2024 Kip Janvrin Open,"Apr 25, 2024",0.8
