Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2017 (Friday)",5 pm,Neutral,Calvin University,MSOE,,,MSOE Invitational,"L,0-3",Box ScoreRecap
"September 2, 2017 (Saturday)",12 pm,Neutral,Hope College,MSOE,,,MSOE Invitational,"L,0-9",Box ScoreRecap
"September 6, 2017 (Wednesday)",7 pm,Away,Edgewood College,"Madison, WI",,,,"L,0-1",Box ScoreRecap
"September 8, 2017 (Friday)",4:30 pm,Home,Milwaukee School of Engineering,"Lake Forest, IL",,,,"L,1-3",Box ScoreRecap
"September 12, 2017 (Tuesday)",4:30 pm,Home,North Park University,"Lake Forest, IL",,,,"W,5-0",Box ScoreRecap
"September 15, 2017 (Friday)",4:30 pm,Home,Wisconsin Lutheran College,"Lake Forest, IL",,,,"W,6-1",Box ScoreRecap
"September 16, 2017 (Saturday)",1 pm,Home,Concordia University Wisconsin,"Lake Forest, IL",,,Parents Day,"L,1-2",Box ScoreRecap
"September 19, 2017 (Tuesday)",4:30 pm,Home,Elmhurst University,"Lake Forest, IL",,,,"L,2-5",Box ScoreRecap
"September 23, 2017 (Saturday)",1 pm,Away,Cornell College,"Mount Vernon, IA",,,,"W,4-2",Box ScoreRecap
"September 24, 2017 (Sunday)",11 am,Away,Grinnell College,"Grinnell, IA",,,,"L,1-2",Box ScoreRecap
"October 1, 2017 (Sunday)",1 pm,Home,Lawrence University,"Lake Forest, IL",,,,"W,7-0",Box ScoreRecap
"October 6, 2017 (Friday)",7 pm,Away,St. Norbert College,De Pere. WI,,,,"T,2-2(2OT)",Box ScoreRecap
"October 14, 2017 (Saturday)",1 pm,Home,Knox College,"Lake Forest, IL",,,,"T,0-0(2OT)",Box ScoreRecap
"October 15, 2017 (Sunday)",1 pm,Home,Monmouth College,"Lake Forest, IL",,,,"L,1-2(OT)",Box ScoreRecap
"October 18, 2017 (Wednesday)",4 pm,Home,Beloit College,"Lake Forest, IL",,,Senior Day,"W,3-1",Box ScoreRecap
"October 21, 2017 (Saturday)",11 am,Away,Illinois College,"Jacksonville, IL",,,,"W,1-0",Box ScoreRecap
"October 28, 2017 (Saturday)",1 pm,Away,Ripon College,"Ripon, WI",,,,"W,1-0",Box ScoreRecap
