0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Norse/Kohawk Invite,"Sep 3-4, 2022",2,80-74=154,+10,t-6th/75
Wartburg Fall Invite,"Sep 10-11, 2022",2,85-73=158,+14,t-29th/132
2022 NCAA D-III Women's Fall Preview,"Sep 18-19, 2022",2,81-77=158,+14,t-28th/94
St. Kate's Fall Invite,"Sep 24-25, 2022",2,79-81=160,+16,t-19th/83
2022 SLIAC Championships,"Oct 8-10, 2022",3,76-73-76=225,+9,1st/53
Washington Univ. Spring Invitational,"Apr 1-2, 2023",2,79-77=156,+12,t-10th/75
Kathy Niepagen Spring Fling,"April 15-16, 2023",2,78-85=163,+19,t-36th/115
SEASON TOTALS,SEASON TOTALS,15,1174 Avg. 78.3,+6,-
