0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Norse/Kohawk Invite,"Sep 3-4, 2022",2,82-72=154,+10,t-6th/75
Wartburg Fall Invite,"Sep 10-11, 2022",2,83-78=161,+17,t-37th/132
2022 NCAA D-III Women's Fall Preview,"Sep 18-19, 2022",2,86-82=168,+24,t-68th/94
St. Kate's Fall Invite,"Sep 24-25, 2022",2,89-83=172,+28,t-55th/83
2022 SLIAC Championships,"Oct 8-10, 2022",3,89-86-90=265,+49,24th/53
Washington Univ. Spring Invitational,"Apr 1-2, 2023",2,93-82=175,+31,t-48th/75
SEASON TOTALS,SEASON TOTALS,13,1095 Avg. 84.2,+12,-
