0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Norse/Kohawk Invite,"Sep 3-4, 2022",2,82-75=157,+13,t-10th/75
Wartburg Fall Invite,"Sep 10-11, 2022",2,84-83=167,+23,t-63rd/132
St. Kate's Fall Invite,"Sep 24-25, 2022",2,79-76=155,+11,t-11th/83
2022 SLIAC Championships,"Oct 8-10, 2022",3,87-88-80=255,+39,19th/53
SEASON TOTALS,SEASON TOTALS,9,734 Avg. 81.6,+10,-
