Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2010 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"T,2-2",
"September 4, 2010 (Saturday)",,Home,Simpson,"Grinnell, IA",,,"W,1-0",
"September 9, 2010 (Thursday)",,Away,Dubuque,"Dubuque, IA",,,"L,2-3",
"September 11, 2010 (Saturday)",,Home,Wisconsin-Oshkosh,"Grinnell, IA",,,"L,0-3",
"September 15, 2010 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"T,0-0",
"September 18, 2010 (Saturday)",,Neutral,Mount Mercy,"Naperville, IL",,,"L,0-1",
"September 19, 2010 (Sunday)",,Neutral,Eureka,"Naperville, IL",,,"W,5-3",
"September 22, 2010 (Wednesday)",,Home,Central,"Grinnell, IA",,,"L,1-3",
"September 26, 2010 (Sunday)",,Away,Illinois College,"Jacksonville, IL",,,"W,1-0",
"October 2, 2010 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"W,1-0",
"October 3, 2010 (Sunday)",,Home,Lawrence,"Grinnell, IA",,,"W,3-2",
"October 9, 2010 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,1-0",
"October 10, 2010 (Sunday)",,Away,Knox,"Galesburg, IL",,,"W,3-0",
"October 16, 2010 (Saturday)",,Away,Ripon,"Ripon, WI",,,"W,1-0",
"October 17, 2010 (Sunday)",,Away,Carroll,"Waukesha, WI",,,"L,0-1",
"October 23, 2010 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,3-4",
"October 30, 2010 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,1-0",
"November 5, 2010 (Friday)",,Neutral,Carroll (MWC Tournament Semifinal),"Ripon, WI",,,"L,1-3",
