Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2024 (Friday)",2:30 PM,Away,Central College,"Pella, IA",,,,"W,2-0",Box ScoreRecap
"September 1, 2024 (Sunday)",5:00 PM,Away,University of Wisconsin-Eau Claire,"Eau Claire, WI",,,,"L,1-4",Box ScoreRecap
"September 3, 2024 (Tuesday)",4:30 PM,Home,Simpson College,"St. Paul, MN (Home)/ John Leaney Field at Macalester Stadium",,,,"W,2-0",Box ScoreRecapGame Program
"September 6, 2024 (Friday)",7:30 PM,Home,Wartburg College,"St. Paul, MN (Home)/ John Leaney Field at Macalester Stadium",,,,"W,3-0",Box ScoreRecapGame Program
"September 8, 2024 (Sunday)",3:00 PM,Away,Luther College,"Decorah, IA",,,,"W,3-2",Box ScoreRecap
"September 13, 2024 (Friday)",7:30 PM,Home,University of Wisconsin-Whitewater,"St. Paul, MN (Home)/ John Leaney Field at Macalester Stadium",,,,"W,1-0",Box ScoreRecapGame Program
"September 15, 2024 (Sunday)",1:00 PM,Home,Grinnell College,"St. Paul, MN (Home)/ John Leaney Field at Macalester Stadium",,,,"W,4-0",Box ScoreRecapGame Program
"September 17, 2024 (Tuesday)",4:00 PM,Away,Saint John's University,"Collegeville, MN",,,,"W,1-0",Box ScoreRecap
"September 25, 2024 (Wednesday)",7:30 PM,Home,Gustavus Adolphus College,"St. Paul, MN (Home)/ John Leaney Field at Macalester Stadium",,,,"L,0-1",Box ScoreRecapGame Program
"September 28, 2024 (Saturday)",3:30 PM,Home,Concordia College (Minn.),"St. Paul, MN (Home)/ John Leaney Field at Macalester Stadium",,,,"W,2-0",Box ScoreRecapGame Program
"October 2, 2024 (Wednesday)",4:00 PM,Away,Bethel University,"St. Paul, MN",,,,"W,4-2",Box ScoreRecap
"October 5, 2024 (Saturday)",3:30 PM,Home,St. Olaf College,"St. Paul, MN (Home)/ John Leaney Field at Macalester Stadium",,,,"L,1-5",Box ScoreRecapGame Program
"October 12, 2024 (Saturday)",3:30 PM,Away,College of St. Scholastica,"Duluth, MN",,,,"W,1-0",Box ScoreRecap
"October 15, 2024 (Tuesday)",7:30 PM,Home,Carleton College,"St. Paul, MN (Home)/ John Leaney Field at Macalester Stadium",,,,"L,0-1",Box ScoreRecapGame Program
"October 23, 2024 (Wednesday)",7:00 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"W,1-0",Box ScoreRecap
"October 26, 2024 (Saturday)",3:30 PM,Away,Hamline University,"St. Paul, MN",,,,"W,6-0",Box ScoreRecap
"November 1, 2024 (Friday)",7:30 PM,Home,Augsburg University,"St. Paul, MN (Home)/ John Leaney Field at Macalester Stadium",,,,"L,1-2",Box ScoreRecapGame Program
"November 4, 2024 (Monday)",7:00 PM,Away,Augsburg University,"Minneapolis, MN",,,MIAC Playoffs,"L,0-1",Box ScoreRecap
