Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 27, 2007 (Tuesday)",5:00 p.m.,Neutral,Jamestown (N.D.),Metrodome,,,"W,4-3",
"March 6, 2007 (Tuesday)",9:45 p.m.,Neutral,Dickinson State (N.D.),Metrodome,,,"L,0-3",
"March 6, 2007 (Tuesday)",9:45 p.m.,Neutral,Dickinson State (N.D.),Metrodome,,,"L,9-16",
"March 10, 2007 (Saturday)",3:00 p.m.,Neutral,Monmouth (Ill.),"Phoenix, Ariz.",,,"W,11-5",
"March 10, 2007 (Saturday)",3:00 p.m.,Neutral,Monmouth (Ill.),"Phoenix, Ariz.",,,"W,12-7",
"March 11, 2007 (Sunday)",12:30 p.m.,Neutral,Springfield (Mass.),"Phoenix, Ariz.",,,"W,12-7",
"March 12, 2007 (Monday)",12:30 p.m.,Neutral,Wisconsin-La Crosse,"Phoenix, Ariz.",,,"L,6-17",
"March 13, 2007 (Tuesday)",9:00 a.m.,Neutral,Roger Williams (R.I.),"Phoenix, Ariz.",,,"W,25-14",
"March 14, 2007 (Wednesday)",9:00 a.m.,Neutral,Westminster (Mo.),"Phoenix, Ariz.",,,"L,14-15(10 inn.)",
"March 15, 2007 (Thursday)",12:00 p.m.,Neutral,College of New Jersey,"Phoenix, Ariz.",,,"W,8-2",
"March 16, 2007 (Friday)",12:00 p.m.,Neutral,North Park (Ill.),"Phoenix, Ariz.",,,"L,8-10",
"March 21, 2007 (Wednesday)",5:00 p.m.,Neutral,Northland (Wis.),Metrodome,,,"W,12-3",
"March 21, 2007 (Wednesday)",5:00 p.m.,Neutral,Northland (Wis.),Metrodome,,,"W,10-0",
"March 24, 2007 (Saturday)",12:00 p.m.,Away,Northwestern (Minn.),Roseville,,,"W,8-7(11 inn.)",
"March 24, 2007 (Saturday)",12:00 p.m.,Away,Northwestern (Minn.),Roseville,,,"L,1-2(8 inn.)",
"March 27, 2007 (Tuesday)",7:15 p.m.,Neutral,Wisconsin-Stout,Metrodome,,,"L,3-9",
"March 27, 2007 (Tuesday)",7:15 p.m.,Neutral,Wisconsin-Stout,Metrodome,,,"L,9-10(8 inn.)",
"April 2, 2007 (Monday)",2:30 p.m.,Home,St. Olaf,Macalester Field,,,"L,1-8",
"April 2, 2007 (Monday)",2:30 p.m.,Home,St. Olaf,Macalester Field,,,"L,0-3",
"April 9, 2007 (Monday)",2:30 p.m.,Away,Bethel,Arden Hills,,,"L,3-4",
"April 9, 2007 (Monday)",2:30 p.m.,Away,Bethel,Arden Hills,,,"W,3-2",
"April 16, 2007 (Monday)",2:30 p.m.,Away,Hamline,St. Paul,,,"L,0-1",
"April 16, 2007 (Monday)",2:30 p.m.,Away,Hamline,St. Paul,,,"W,3-2",
"April 18, 2007 (Wednesday)",2:30 p.m.,Home,St. Mary's,Macalester Field,,,"L,5-8",
"April 18, 2007 (Wednesday)",2:30 p.m.,Home,St. Mary's,Macalester Field,,,"L,7-12",
"April 21, 2007 (Saturday)",1:00 p.m.,Away,Carleton,Northfield,,,"W,4-3",
"April 21, 2007 (Saturday)",1:00 p.m.,Away,Carleton,Northfield,,,"W,7-4",
"April 24, 2007 (Tuesday)",2:30 p.m.,Home,Gustavus Adolphus,Macalester Field,,,"L,5-9",
"April 24, 2007 (Tuesday)",2:30 p.m.,Home,Gustavus Adolphus,Macalester Field,,,"L,4-12",
"April 28, 2007 (Saturday)",2:30 p.m.,Home,Augsburg,Macalester Field,,,"W,4-2",
"April 28, 2007 (Saturday)",2:30 p.m.,Home,Augsburg,Macalester Field,,,"L,1-7",
"April 30, 2007 (Monday)",2:30 p.m.,Away,Concordia-Moorhead,Moorhead,,,"L,2-3(8 inn.)",
"April 30, 2007 (Monday)",2:30 p.m.,Away,Concordia-Moorhead,Moorhead,,,"L,3-8",
"May 2, 2007 (Wednesday)",2:30 p.m.,Home,St. Thomas,Macalester Field,,,"L,1-12",
"May 2, 2007 (Wednesday)",2:30 p.m.,Home,St. Thomas,Macalester Field,,,"L,3-13",
"May 7, 2007 (Monday)",2:30 p.m.,Away,St. John's,Collegeville,,,"L,0-1",
"May 7, 2007 (Monday)",2:30 p.m.,Away,St. John's,Collegeville,,,"L,8-11",
