Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 2013 (Saturday)",,Neutral,John Carroll,"Bridgeview, Ill. - Toyota Park",,,"L,41-0",
"September 14, 2013 (Saturday)",,Away,Knox,"Galesburg, Ill.",,,"W,42-7",
"September 21, 2013 (Saturday)",,Home,Ripon,"De Pere, Wis. - Schneider Stadium",,,"W,33-6",
"September 28, 2013 (Saturday)",,Away,Carroll,"Waukesha, Wis.",,,"W,27-7",
"October 5, 2013 (Saturday)",,Home,Monmouth,"De Pere, Wis. - Schneider Stadium",,,"W,22-14",
"October 12, 2013 (Saturday)",,Home,Cornell College,"De Pere, Wis. - Schneider Stadium",,,"W,20-17",
"October 19, 2013 (Saturday)",,Away,Lawrence,"Appleton, Wis.",,,"W,17-6",
"November 2, 2013 (Saturday)",,Home,Beloit,"De Pere, Wis. - Schneider Stadium",,,"W,52-17",
"November 9, 2013 (Saturday)",,Home,Grinnell,"De Pere, Wis. - Schneider Stadium",,,"W,23-0",
"November 16, 2013 (Saturday)",,Away,Lake Forest,"Lake Forest, Ill.",,,"L,31-3",
"November 23, 2013 (Saturday)",,Away,UW-Whitewater,"Whitewater, Wis.",,,"L,31-7",
