Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 1, 2025 (Saturday)",11 a.m.,Neutral,Greenville University,"Decatur, IL",,,Millikin University Tournament,,History
"March 1, 2025 (Saturday)",1:30 p.m.,Neutral,Coe College,"Decatur, IL",,,Millikin University Tournament,,History
"March 2, 2025 (Sunday)",11 a.m.,Neutral,Coe College,"Decatur, IL",,,Millikin University Tournament,,History
"March 2, 2025 (Sunday)",4 p.m.,Away,Millikin University,"Decatur, IL",,,Millikin University Tournament,,History
"March 13, 2025 (Thursday)",2:30 p.m. (Eastern),Neutral,Wisconsin Lutheran College,"Melbourne, FL (Blue Louisville)",,,Space Coast Spring Games,,History
"March 13, 2025 (Thursday)",4:45 p.m. (Eastern),Neutral,Baldwin Wallace University,"Melbourne, FL (Blue Louisville)",,,Space Coast Spring Games,,History
"March 14, 2025 (Friday)",12:15 p.m. (Eastern),Neutral,Massachusetts College of Liberal Arts,"Melbourne, FL (White DeMarini)",,,Space Coast Spring Games,,History
"March 14, 2025 (Friday)",2:30 p.m. (Eastern),Neutral,Webster University,"Melbourne, FL (White Easton)",,,Space Coast Spring Games,,History
"March 15, 2025 (Saturday)",10 a.m. (Eastern),Neutral,Nebraska Wesleyan University,"Melbourne, FL (Fast Pitch Stadium)",,,Space Coast Spring Games,,History
"March 15, 2025 (Saturday)",12:15 p.m. (Eastern),Neutral,Western Connecticut State,"Melbourne, FL (Fast Pitch Stadium)",,,Space Coast Spring Games,,History
"March 17, 2025 (Monday)",10 a.m. (Eastern),Neutral,St. Norbert College,"Melbourne, FL (Blue Rawlings)",,,Space Coast Spring Games,,History
"March 17, 2025 (Monday)",2:30 p.m. (Eastern),Neutral,Rutgers-Newark,"Melbourne, FL (Fast Pitch Stadium)",,,Space Coast Spring Games,,History
"March 18, 2025 (Tuesday)",12:15 p.m. (Eastern),Neutral,University of Hartford,"Melbourne, FL (Blue Rawlings)",,,Space Coast Spring Games,,History
"March 18, 2025 (Tuesday)",2:30 p.m. (Eastern),Neutral,Hamilton College,"Melbourne, FL (Blue Easton)",,,Space Coast Spring Games,,History
"March 23, 2025 (Sunday)",2 p.m.,Away,Nebraska Wesleyan University,"Lincoln, NE",,,,,History
"March 23, 2025 (Sunday)",4 p.m.,Away,Nebraska Wesleyan University,"Lincoln, NE",,,,,History
"March 29, 2025 (Saturday)",1 p.m.,Away,Simpson College,"Indianola, IA",,,,,History
"March 29, 2025 (Saturday)",3 p.m.,Away,Simpson College,"Indianola, IA",,,,,History
"March 30, 2025 (Sunday)",Noon,Home,College of Saint Benedict,"Grinnell, IA/Softball Complex",,,,,History
"March 30, 2025 (Sunday)",2 p.m.,Home,College of Saint Benedict,"Grinnell, IA/Softball Complex",,,,,History
"April 5, 2025 (Saturday)",1 p.m.,Home,Lake Forest College,"Grinnell, IA/Softball Complex",,,,,History
"April 5, 2025 (Saturday)",3 p.m.,Home,Lake Forest College,"Grinnell, IA/Softball Complex",,,,,History
"April 6, 2025 (Sunday)",1 p.m.,Home,Beloit College,"Grinnell, IA/Softball Complex",,,,,History
"April 6, 2025 (Sunday)",3 p.m.,Home,Beloit College,"Grinnell, IA/Softball Complex",,,,,History
"April 9, 2025 (Wednesday)",3 p.m.,Home,Monmouth College,"Grinnell, IA/Softball Complex",,,,,History
"April 9, 2025 (Wednesday)",5 p.m.,Home,Monmouth College,"Grinnell, IA/Softball Complex",,,,,History
"April 12, 2025 (Saturday)",1 p.m.,Away,Central College,"Pella, IA",,,,,History
"April 12, 2025 (Saturday)",3 p.m.,Away,Central College,"Pella, IA",,,,,History
"April 19, 2025 (Saturday)",1 p.m.,Away,Lawrence University,"Appleton, WI",,,,,History
"April 19, 2025 (Saturday)",3 p.m.,Away,Lawrence University,"Appleton, WI",,,,,History
"April 21, 2025 (Monday)",3 p.m.,Away,Knox College,"Galesburg, IL",,,,,History
"April 21, 2025 (Monday)",5 p.m.,Away,Knox College,"Galesburg, IL",,,,,History
"April 26, 2025 (Saturday)",1 p.m.,Home,Cornell College,"Grinnell, IA/Softball Complex",,,,,History
"April 26, 2025 (Saturday)",3 p.m.,Home,Cornell College,"Grinnell, IA/Softball Complex",,,,,History
"April 27, 2025 (Sunday)",1 p.m.,Away,Illinois College,"Jacksonville, IL",,,,,History
"April 27, 2025 (Sunday)",3 p.m.,Away,Illinois College,"Jacksonville, IL",,,,,History
"May 1, 2025 (Thursday)",4 p.m.,Away,Augustana College (IL),"Rock Island, IL",,,,,History
"May 1, 2025 (Thursday)",6 p.m.,Away,Augustana College (IL),"Rock Island, IL",,,,,History
"May 3, 2025 (Saturday)",1 p.m.,Away,Ripon College,"Ripon, WI",,,,,History
"May 3, 2025 (Saturday)",3 p.m.,Away,Ripon College,"Ripon, WI",,,,,History
