Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date,Wind
,"Bresnahan, Cara",JR-3,9.68m,"31' 9.25""",Midwest Conference Indoor Championships,"Feb 23, 2018",0.0
,"Bresnahan, Cara",JR-3,9.55m,"31' 4""",Wartburg Indoor Invitational,"Feb 17, 2018",0.0
,"Bresnahan, Cara",JR-3,9.53m,"31' 3.25""",2018 Grinnell Indoor Invitational,"Feb 3, 2018",0.0
,"Bresnahan, Cara",JR-3,9.43m,"30' 11.25""",Wartburg Indoor Invitational,"Feb 17, 2018",0.0
,"Bresnahan, Cara",JR-3,9.41m,"30' 10.5""",2018 Grinnell Indoor Invitational,"Feb 3, 2018",0.0
,"Bresnahan, Cara",JR-3,9.36m,"30' 8.5""",Midwest Conference Indoor Championships,"Feb 23, 2018",0.0
,"Bresnahan, Cara",JR-3,9.31m,"30' 6.5""",2018 Grinnell Indoor Invitational,"Feb 3, 2018",0.0
,"Bresnahan, Cara",JR-3,9.29m,"30' 5.75""",2018 Grinnell Indoor Invitational,"Feb 3, 2018",0.0
,"Bresnahan, Cara",JR-3,9.19m,"30' 2""",Midwest Conference Indoor Championships,"Feb 23, 2018",0.0
