Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2021 (Wednesday)",7:00 PM,Away,Crown College,"St. Bonifacius, MN",,,,Canceled,
"September 3, 2021 (Friday)",3:00 PM,Home,Crown College,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"W,3-0",Box ScoreRecap
"September 3, 2021 (Friday)",5:00 PM,Home,Bethany Lutheran College,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"L,0-3",Box ScoreRecap
"September 4, 2021 (Saturday)",2:00 PM,Home,Coe College,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"L,0-3",Box ScoreRecap
"September 4, 2021 (Saturday)",4:00 PM,Home,Buena Vista University,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"W,3-2",Box ScoreRecap
"September 8, 2021 (Wednesday)",7:00 PM,Home,Martin Luther College,"St. Paul, MN (Home)/ Leonard Center",,,,"W,3-1",Box ScoreRecap
"September 10, 2021 (Friday)",5:00 PM,Neutral,Northland College,"Superior, WI",,,UW-Superior Tournament,"W,3-0",Box ScoreRecap
"September 10, 2021 (Friday)",7:00 PM,Neutral,Bethany Lutheran College,"Superior, WI",,,UW-Superior Tournament,"W,3-0",Box ScoreRecap
"September 11, 2021 (Saturday)",12:00 PM,Neutral,Nebraska Wesleyan University,"Superior, WI",,,UW-Superior Tournament,"L,1-3",Box ScoreRecap
"September 11, 2021 (Saturday)",2:00 PM,Away,University of Wisconsin-Superior,"Superior, WI",,,UW-Superior Tournament,"W,3-2",Box ScoreRecap
"September 15, 2021 (Wednesday)",7:00 PM,Home,North Central University (MN),"St. Paul, MN (Home)/ Leonard Center",,,,"W,3-1",Box ScoreRecap
"September 17, 2021 (Friday)",7:00 PM,Home,Carleton College,"St. Paul, MN (Home)/ Leonard Center",,,,"W,3-2",Box ScoreRecap
"September 18, 2021 (Saturday)",1:00 PM,Away,Bethany Lutheran College,"Mankato, MN",,,,"W,3-2",Box ScoreRecap
"September 21, 2021 (Tuesday)",7:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,0-3",Box ScoreRecap
"September 24, 2021 (Friday)",7:00 PM,Away,University of Wisconsin-La Crosse,"La Crosse, WI",,,,"L,0-3",Box ScoreRecap
"September 25, 2021 (Saturday)",1:00 PM,Home,University of Wisconsin-Stout,"St. Paul, MN (Home)/ Leonard Center",,,,"W,3-1",Box ScoreRecap
"October 1, 2021 (Friday)",7:00 PM,Away,St. Olaf College,"Northfield, MN",,,,"L,0-3",Box ScoreRecap
"October 8, 2021 (Friday)",7:00 PM,Home,College of Saint Benedict,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecapGame Program
"October 9, 2021 (Saturday)",4:30 PM,Home,Concordia College (Minn.),"St. Paul, MN (Home)/ Leonard Center",,,,"W,3-1",Box ScoreRecapGame Program
"October 13, 2021 (Wednesday)",7:00 PM,Away,Augsburg University,"Minneapolis, MN",,,,"L,0-3",Box ScoreRecap
"October 16, 2021 (Saturday)",7:00 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/ Leonard Center",,,,"W,3-1",Box ScoreRecapGame Program
"October 22, 2021 (Friday)",7:00 PM,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"W,3-2",Box ScoreRecap
"October 23, 2021 (Saturday)",7:00 PM,Home,Hamline University,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecapGame Program
"October 27, 2021 (Wednesday)",7:00 PM,Home,University of Wisconsin - River Falls,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecapGame Program
"October 29, 2021 (Friday)",7:00 PM,Away,Bethel University,"St. Paul, MN",,,,"L,0-3",Box ScoreRecap
"October 30, 2021 (Saturday)",7:00 PM,Away,St. Catherine University,"St. Paul, MN",,,,"L,0-3",Box ScoreRecap
