Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 28, 2021 (Saturday)",2 PM,Away,Eureka College,"Eureka, IL",,,Scrimmage,,History
"September 4, 2021 (Saturday)",2:00 pm,Away,Westminster College (MO),"Fulton, MO",,,,Canceled,
"September 11, 2021 (Saturday)",1:00 pm,Home,Ripon College,"Galesburg, IL/Knosher Bowl",,,,"L,14-20",Box ScoreRecap
"September 18, 2021 (Saturday)",2:00 pm,Home,Lake Forest College,"Galesburg, IL/Knosher Bowl",,,,"L,10-41",Box ScoreRecap
"October 2, 2021 (Saturday)",2:00 pm,Away,University of Chicago,"Chicago, IL",,,,"L,10-45",Box ScoreRecap
"October 9, 2021 (Saturday)",1:00 pm,Home,Beloit College,"Galesburg, IL/Knosher Bowl",,,Homecoming,"W,42-0",Box ScoreRecap
"October 16, 2021 (Saturday)",1:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,49-28",Box ScoreRecap
"October 23, 2021 (Saturday)",2:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,20-27",Box ScoreRecap
"October 30, 2021 (Saturday)",1:00 pm,Home,Lawrence University,"Galesburg, IL/Knosher Bowl",,,,"W,56-28",Box ScoreRecap
"November 6, 2021 (Saturday)",1:00 pm,Home,Cornell College,"Galesburg, IL/Knosher Bowl",,,Senior Day,"L,34-35",Box ScoreRecap
"November 13, 2021 (Saturday)",12:00 pm,Away,Monmouth College,"Monmouth, IL",,,Bronze Turkey Game,"L,7-38",Box ScoreRecap
