Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 29, 2003 (Friday)",,Home,University of Wisconsin-Whitewater,Macalester Stadium,,,,"W,1-0",
"September 6, 2003 (Saturday)",,Away,Colorado College,"Colorado Springs, CO",,,,"L,1-2",
"September 7, 2003 (Sunday)",,Neutral,UT Dallas,"Colorado Springs, Colo.",,,,"L,1-2",
"September 12, 2003 (Friday)",,Away,Bethel University,"St. Paul, MN",,,,"W,3-1",
"September 17, 2003 (Wednesday)",,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"W,3-0",
"September 20, 2003 (Saturday)",,Home,University of St. Thomas,Macalester Stadium,,,,"W,1-0",
"September 24, 2003 (Wednesday)",,Home,Luther College,Macalester Stadium,,,,"W,2-1(OT)",
"September 30, 2003 (Tuesday)",,Home,Concordia College (Minn.),Macalester Stadium,,,,"W,2-1(OT)",
"October 4, 2003 (Saturday)",,Away,Hamline,St. Paul,,,,"W,2-1",
"October 7, 2003 (Tuesday)",,Home,Augsburg,Macalester Stadium,,,,"W,4-0",
"October 10, 2003 (Friday)",,Home,St. Olaf,Macalester Stadium,,,,"W,3-1",
"October 12, 2003 (Sunday)",,Home,University of Wisconsin-Oshkosh,Macalester Stadium,,,,"L,1-2(OT)",
"October 18, 2003 (Saturday)",,Home,Wheaton College (Ill.),Macalester Stadium,,,,"L,0-3",
"October 22, 2003 (Wednesday)",,Home,Saint John's University,Macalester Stadium,,,,"T,0-0(2OT)",
"October 25, 2003 (Saturday)",,Neutral,Millikin University,"Naperville, Ill.",,,,"W,5-1",
"October 26, 2003 (Sunday)",,Away,Marian University,"Fond du Lac, WI",,,,"L,2-3",
"October 29, 2003 (Wednesday)",,Away,Carleton,Northfield,,,,"W,4-3(2OT)",
"November 1, 2003 (Saturday)",,Away,Gustavus Adolphus,Saint Peter,,,,"T,1-1(2OT)",
"November 5, 2003 (Wednesday)",,Home,St. Thomas,Macalester Stadium,,,MIAC Playoffs,"W,2-0",
"November 7, 2003 (Friday)",,Home,Gustavus Adolphus,Macalester Stadium,,,MIAC Playoffs,"L,1-2",
