Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 22, 2003 (Saturday)",,Away,Martin Luther,"New Ulm, MN",,,"W,144-103",
"November 29, 2003 (Saturday)",,Home,Northwestern (IA),"Grinnell, IA",,,"W,135-128",
"December 4, 2003 (Thursday)",,Away,William Penn,"Oskaloosa, IA",,,"W,127-116",
"December 6, 2003 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,119-103",
"December 13, 2003 (Saturday)",,Home,Grand View,"Grinnell, IA",,,"W,141-127",
"January 2, 2004 (Friday)",,Neutral,Saint Joseph's College of Maine,"Waterville, ME",,,"W,147-103",
"January 3, 2004 (Saturday)",,Away,Colby,"Waterville, ME",,,"W,116-77",
"January 7, 2004 (Wednesday)",,Home,Mount Mercy University,"Grinnell, IA",,,"W,143-113",
"January 10, 2004 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,141-92",
"January 13, 2004 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"W,147-136",
"January 16, 2004 (Friday)",,Home,Ripon,"Grinnell, IA",,,"W,122-120(OT)",
"January 17, 2004 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"W,114-111",
"January 20, 2004 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"W,98-86",
"January 23, 2004 (Friday)",,Away,Carroll,"Waukesha, WI",,,"L,129-134",
"January 24, 2004 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,111-125",
"January 30, 2004 (Friday)",,Home,Beloit,"Grinnell, IA",,,"W,155-138",
"January 31, 2004 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"W,138-133(OT)",
"February 3, 2004 (Tuesday)",,Home,Monmouth,"Grinnell, IA",,,"W,152-76",
"February 6, 2004 (Friday)",,Away,St. Norbert,"De Pere, WI",,,"L,113-114",
"February 7, 2004 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,87-129",
"February 11, 2004 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"W,105-105",
"February 14, 2004 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,88-109",
"February 21, 2004 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,127-114",
"February 27, 2004 (Friday)",,Neutral,Carroll (MWC Tournament Semifinal),"Appleton, WI",,,"L,127-143",
